id_compra,Fecha,Proveedor,Almacen,Producto,Cantidad,Precio_Compra,Monto
851,2025-03-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,3,12000,36000
852,2025-03-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030
853,2025-03-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,197,1970
854,2025-03-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,81,810
855,2025-03-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,51,510
856,2025-03-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,85,425
857,2025-03-15,Prov Repuestos,SURCO,"LLANTAS 18""",13,51,663
858,2025-03-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,9,110,990
859,2025-04-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,99,990
860,2025-04-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,220,2200
861,2025-04-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,104,1040
862,2025-04-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,57,570
863,2025-04-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,95,475
864,2025-04-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,99,990
865,2025-04-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,220,2200
866,2025-04-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,104,1040
867,2025-04-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,57,570
868,2025-04-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,95,475
869,2025-04-01,Prov Repuestos,SURCO,"LLANTAS 18""",13,57,741
870,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,3,16000,48000
871,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,5,14000,70000
872,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,1,17500,17500
873,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,15500,31000
874,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,1,19000,19000
875,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,2,15500,31000
876,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,20500,102500
877,2025-04-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,7,99,693
878,2025-04-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,220,2200
879,2025-04-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,104,1040
880,2025-04-15,Prov Repuestos,SURCO,"LLANTAS 18""",1,57,57
881,2025-04-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,95,475
882,2025-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,2,16000,32000
883,2025-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,14000,42000
884,2025-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,3,17500,52500
885,2025-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,3,15500,46500
886,2025-04-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,99,990
887,2025-04-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,220,2200
888,2025-04-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,104,1040
889,2025-04-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",7,57,399
890,2025-04-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,95,475
891,2025-04-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,20,121,2420
892,2025-04-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,6,104,624
893,2025-05-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,85,850
894,2025-05-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,227,2270
895,2025-05-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,97,970
896,2025-05-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,55,550
897,2025-05-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,83,415
898,2025-05-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,85,850
899,2025-05-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,227,2270
900,2025-05-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,97,970
901,2025-05-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,55,550
902,2025-05-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,83,415
903,2025-05-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,6,227,1362
904,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,16000,16000
905,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,4,15500,62000
906,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,1,13500,13500
907,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,19000,57000
908,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,15500,77500
909,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,20500,102500
910,2025-05-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,85,850
911,2025-05-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,227,2270
912,2025-05-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,97,970
913,2025-05-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,55,550
914,2025-05-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,83,415
915,2025-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,14000,42000
916,2025-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,2,15500,31000
917,2025-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,13500,13500
918,2025-05-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,85,850
919,2025-05-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,7,227,1589
920,2025-05-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,97,970
921,2025-05-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,55,550
922,2025-05-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,83,415
923,2025-05-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,6,109,654
924,2025-05-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,97,970
925,2025-06-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960
926,2025-06-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,226,2260
927,2025-06-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,101,1010
928,2025-06-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,56,560
929,2025-06-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,76,380
930,2025-06-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960
931,2025-06-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,226,2260
932,2025-06-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,101,1010
933,2025-06-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,56,560
934,2025-06-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,76,380
935,2025-06-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,10,100,1000
936,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,1,15000,15000
937,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,1,15500,15500
938,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,13500,27000
939,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,5,19000,95000
940,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,17500,52500
941,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,1,18000,18000
942,2025-06-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960
943,2025-06-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,226,2260
944,2025-06-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,101,1010
945,2025-06-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,56,560
946,2025-06-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,76,380
947,2025-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,20000,20000
948,2025-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,5,15500,77500
949,2025-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,13500,13500
950,2025-06-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960
951,2025-06-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,226,2260
952,2025-06-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,101,1010
953,2025-06-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,56,560
954,2025-06-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,76,380
955,2025-06-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,4,76,304
956,2025-06-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,9,100,900
957,2025-07-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
958,2025-07-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,235,2350
959,2025-07-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,94,940
960,2025-07-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,58,580
961,2025-07-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,96,480
962,2025-07-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
963,2025-07-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,235,2350
964,2025-07-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,94,940
965,2025-07-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,58,580
966,2025-07-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,96,480
967,2025-07-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,87,348
968,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,3,20000,60000
969,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,16000,32000
970,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,4,15500,62000
971,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,3,13500,40500
972,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,16500,49500
973,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,1,18000,18000
974,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,18000,90000
975,2025-07-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
976,2025-07-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,235,2350
977,2025-07-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,94,940
978,2025-07-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,58,580
979,2025-07-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,96,480
980,2025-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,20000,20000
981,2025-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,1,16000,16000
982,2025-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,3,13500,40500
983,2025-07-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
984,2025-07-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,235,2350
985,2025-07-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,9,94,846
986,2025-07-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",8,58,464
987,2025-07-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,96,480
988,2025-07-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,235,2350
989,2025-07-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,87,435
990,2025-08-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,100,1000
991,2025-08-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,232,2320
992,2025-08-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,93,930
993,2025-08-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,54,540
994,2025-08-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,102,510
995,2025-08-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,100,1000
996,2025-08-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,232,2320
997,2025-08-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,93,930
998,2025-08-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,54,540
999,2025-08-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,102,510
1000,2025-08-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,10,93,930
1001,2025-08-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,5,232,1160
1002,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,2,15500,31000
1003,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,3,16000,48000
1004,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,18000,36000
1005,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,2,14500,29000
1006,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,18000,72000
1007,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,17000,85000
1008,2025-08-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,100,1000
1009,2025-08-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,232,2320
1010,2025-08-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,93,930
1011,2025-08-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,54,540
1012,2025-08-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,102,510
1013,2025-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,15500,46500
1014,2025-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,1,16000,16000
1015,2025-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,2,18000,36000
1016,2025-08-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,100,1000
1017,2025-08-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,232,2320
1018,2025-08-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,8,93,744
1019,2025-08-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,54,540
1020,2025-08-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,102,510
1021,2025-08-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,5,93,465
1022,2025-08-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,13,102,1326
1023,2025-09-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900
1024,2025-09-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,233,2330
1025,2025-09-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,87,870
1026,2025-09-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,75,750
1027,2025-09-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,94,470
1028,2025-09-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900
1029,2025-09-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,233,2330
1030,2025-09-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,87,870
1031,2025-09-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,75,750
1032,2025-09-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,94,470
1033,2025-09-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,13,91,1183
1034,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,18000,18000
1035,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,19000,38000
1036,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,2,15500,31000
1037,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,1,18000,18000
1038,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,14500,58000
1039,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,18000,72000
1040,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,17000,85000
1041,2025-09-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,9,90,810
1042,2025-09-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,233,2330
1043,2025-09-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,87,870
1044,2025-09-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,75,750
1045,2025-09-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,94,470
1046,2025-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,18000,18000
1047,2025-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,19000,38000
1048,2025-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,4,15500,62000
1049,2025-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,2,18000,36000
1050,2025-09-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900
1051,2025-09-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,233,2330
1052,2025-09-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,87,870
1053,2025-09-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,75,750
1054,2025-09-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,94,470
1055,2025-09-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",1,75,75
1056,2025-10-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,109,1090
1057,2025-10-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,208,2080
1058,2025-10-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,99,990
1059,2025-10-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,70,700
1060,2025-10-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,99,495
1061,2025-10-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,109,1090
1062,2025-10-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,208,2080
1063,2025-10-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,99,990
1064,2025-10-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,70,700
1065,2025-10-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,99,495
1066,2025-10-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",1,70,70
1067,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,3,19000,57000
1068,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,1,19500,19500
1069,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,3,17000,51000
1070,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,5,17000,85000
1071,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,15000,45000
1072,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,18500,92500
1073,2025-10-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,109,1090
1074,2025-10-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,208,2080
1075,2025-10-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,99,990
1076,2025-10-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,70,700
1077,2025-10-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,99,495
1078,2025-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,16500,16500
1079,2025-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,19000,57000
1080,2025-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,19500,19500
1081,2025-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,2,17000,34000
1082,2025-10-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,109,1090
1083,2025-10-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,208,2080
1084,2025-10-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,99,990
1085,2025-10-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,70,700
1086,2025-10-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,99,495
1087,2025-10-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,1,99,99
1088,2025-10-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",2,70,140
1089,2025-11-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,104,1040
1090,2025-11-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,204,2040
1091,2025-11-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,100,1000
1092,2025-11-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,72,720
1093,2025-11-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,110,550
1094,2025-11-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,104,1040
1095,2025-11-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,204,2040
1096,2025-11-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,100,1000
1097,2025-11-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,72,720
1098,2025-11-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,110,550
1099,2025-11-01,Prov Repuestos,SURCO,"LLANTAS 18""",1,72,72
1100,2025-11-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,2,100,200
1101,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,5,16500,82500
1102,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,18000,36000
1103,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,2,19500,39000
1104,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,17000,34000
1105,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,17000,68000
1106,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,15000,75000
1107,2025-11-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,104,1040
1108,2025-11-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,204,2040
1109,2025-11-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,100,1000
1110,2025-11-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,72,720
1111,2025-11-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,110,550
1112,2025-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,2,16500,33000
1113,2025-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,4,18000,72000
1114,2025-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,3,19500,58500
1115,2025-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,3,17000,51000
1116,2025-11-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,104,1040
1117,2025-11-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,204,2040
1118,2025-11-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,100,1000
1119,2025-11-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,72,720
1120,2025-11-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,110,550
1121,2025-11-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,10,110,1100
1122,2025-11-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,7,204,1428
1123,2025-12-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
1124,2025-12-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,207,2070
1125,2025-12-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,93,930
1126,2025-12-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,50,500
1127,2025-12-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,82,410
1128,2025-12-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
1129,2025-12-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,207,2070
1130,2025-12-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,93,930
1131,2025-12-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,50,500
