Fecha,Tipo,Almacen,ID_Producto,Producto,Cantidad_Stock
2025-11-25,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,8
2025-11-25,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,0
2025-11-25,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,0
2025-11-25,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2025-11-25,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-11-25,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,1
2025-11-25,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,7
2025-11-25,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,52
2025-11-25,Control Stock diario,SURCO,42,"LLANTAS 18""",0
2025-11-25,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,7
2025-11-25,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2025-11-25,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2025-11-25,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,0
2025-11-25,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,18
2025-11-25,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-11-25,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,1
2025-11-25,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2025-11-25,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,2
2025-11-25,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,5
2025-11-25,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,0
2025-11-25,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2025-11-25,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,0
2025-11-27,Salida,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,-16
2025-11-26,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3
2025-11-26,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,32
2025-11-26,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,0
2025-11-26,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",0
2025-11-26,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,1
2025-11-26,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,1
2025-11-26,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,0
2025-11-26,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,4
2025-11-26,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,3
2025-11-26,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2025-11-26,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,3
2025-11-26,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,8
2025-11-26,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,0
2025-11-26,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,0
2025-11-26,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2025-11-26,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-11-26,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,1
2025-11-26,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,7
2025-11-26,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,52
2025-11-26,Control Stock diario,SURCO,42,"LLANTAS 18""",0
2025-11-26,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,7
2025-11-26,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2025-11-26,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2025-11-26,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,0
2025-11-26,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2
2025-11-26,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-11-26,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,1
2025-11-26,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2025-11-26,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,2
2025-11-26,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,5
2025-11-26,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,0
2025-11-26,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2025-11-26,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,0
2025-11-28,Salida,SURCO,3,AUTO HONDA ODISSEY 2013,-1
2025-11-28,Salida,SURCO,4,AUTO HONDA CRV 2014,-1
2025-11-27,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3
2025-11-27,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,32
2025-11-27,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,0
2025-11-27,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",0
2025-11-27,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,1
2025-11-27,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,1
2025-11-27,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,0
2025-11-27,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,4
2025-11-27,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,2
2025-11-27,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2025-11-27,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,3
2025-11-27,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,8
2025-11-27,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,0
2025-11-27,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,0
2025-11-27,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2025-11-27,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-11-27,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,0
2025-11-27,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,7
2025-11-27,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,52
2025-11-27,Control Stock diario,SURCO,42,"LLANTAS 18""",0
2025-11-27,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,7
2025-11-27,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2025-11-27,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2025-11-27,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,0
2025-11-27,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2
2025-11-27,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-11-27,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,1
2025-11-27,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2025-11-27,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,2
2025-11-27,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,5
2025-11-27,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,0
2025-11-27,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2025-11-27,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,0
2025-11-29,Salida,LA MOLINA,40,AMORTIGUADORES DELANTEROS,-1
2025-11-28,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3
2025-11-28,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,32
2025-11-28,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,0
2025-11-28,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",0
2025-11-28,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,1
2025-11-28,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,0
2025-11-28,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,0
2025-11-28,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,4
2025-11-28,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,2
2025-11-28,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2025-11-28,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,3
2025-11-28,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,8
2025-11-28,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,0
2025-11-28,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,0
2025-11-28,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2025-11-28,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-11-28,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,0
2025-11-28,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,7
2025-11-28,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,52
2025-11-28,Control Stock diario,SURCO,42,"LLANTAS 18""",0
2025-11-28,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,7
2025-11-28,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2025-11-28,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2025-11-28,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,0
2025-11-28,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2
2025-11-28,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-11-28,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,1
2025-11-28,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2025-11-28,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,2
2025-11-28,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,5
2025-11-28,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,0
2025-11-28,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2025-11-28,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,0
2025-11-29,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3
2025-11-29,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,32
2025-11-29,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,0
2025-11-29,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",0
2025-11-29,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,1
2025-11-29,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,0
2025-11-29,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,0
2025-11-29,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,4
2025-11-29,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,2
2025-11-29,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2025-11-29,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,3
2025-11-29,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,8
2025-11-29,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,0
2025-11-29,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,0
2025-11-29,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2025-11-29,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-11-29,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,0
2025-11-29,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,7
2025-11-29,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,52
2025-11-29,Control Stock diario,SURCO,42,"LLANTAS 18""",0
2025-11-29,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,7
2025-11-29,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2025-11-29,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2025-11-29,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,0
2025-11-29,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2
2025-11-29,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-11-29,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,1
2025-11-29,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2025-11-29,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,2
2025-11-29,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,5
2025-11-29,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,0
2025-11-29,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2025-11-29,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,0
2025-11-30,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3
2025-11-30,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,32
2025-11-30,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,0
2025-11-30,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",0
2025-11-30,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,1
2025-11-30,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,0
2025-11-30,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,0
2025-11-30,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,4
2025-11-30,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,2
2025-11-30,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2025-11-30,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,3
2025-11-30,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,8
2025-11-30,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,0
2025-11-30,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,0
2025-11-30,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2025-11-30,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-11-30,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,0
2025-11-30,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,7
2025-11-30,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,52
2025-11-30,Control Stock diario,SURCO,42,"LLANTAS 18""",0
2025-11-30,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,7
2025-11-30,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2025-11-30,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2025-11-30,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,0
2025-11-30,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2
2025-11-30,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-11-30,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,1
2025-11-30,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2025-11-30,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,2
2025-11-30,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,5
2025-11-30,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,0
2025-11-30,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2025-11-30,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,0
2025-11-30,Cierre de Stock general,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3
2025-11-30,Cierre de Stock general,SURCO,39,FILTRO DE COMBUSTIBLE,32
2025-11-30,Cierre de Stock general,LA MOLINA,41,AMORTIGUADORES POSTERIORES,0
2025-11-30,Cierre de Stock general,LA MOLINA,42,"LLANTAS 18""",0
2025-11-30,Cierre de Stock general,SURCO,43,BATERÍA DE 18 PLACAS,1
2025-11-30,Cierre de Stock general,LA MOLINA,40,AMORTIGUADORES DELANTEROS,0
2025-11-30,Cierre de Stock general,SURCO,1,AUTO HONDA ACCORD 2014,0
2025-11-30,Cierre de Stock general,SURCO,2,AUTO HONDA CIVIC 2014,4
2025-11-30,Cierre de Stock general,SURCO,4,AUTO HONDA CRV 2014,2
2025-11-30,Cierre de Stock general,SURCO,5,AUTO HONDA PILOT 2013,8
2025-11-30,Cierre de Stock general,SURCO,6,AUTO HONDA FIT 2016,3
2025-11-30,Cierre de Stock general,SURCO,7,AUTO HONDA CITY 2016,8
2025-11-30,Cierre de Stock general,SURCO,8,CAMIONETA HONDA ELEMENT 2013,0
2025-11-30,Cierre de Stock general,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,0
2025-11-30,Cierre de Stock general,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2025-11-30,Cierre de Stock general,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-11-30,Cierre de Stock general,SURCO,3,AUTO HONDA ODISSEY 2013,0
2025-11-30,Cierre de Stock general,LA MOLINA,3,AUTO HONDA ODISSEY 2013,7
2025-11-30,Cierre de Stock general,LA MOLINA,43,BATERÍA DE 18 PLACAS,52
2025-11-30,Cierre de Stock general,SURCO,42,"LLANTAS 18""",0
2025-11-30,Cierre de Stock general,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,7
2025-11-30,Cierre de Stock general,LA MOLINA,6,AUTO HONDA FIT 2016,0
2025-11-30,Cierre de Stock general,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2025-11-30,Cierre de Stock general,LA MOLINA,4,AUTO HONDA CRV 2014,0
2025-11-30,Cierre de Stock general,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2
2025-11-30,Cierre de Stock general,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-11-30,Cierre de Stock general,LA MOLINA,1,AUTO HONDA ACCORD 2014,1
2025-11-30,Cierre de Stock general,LA MOLINA,7,AUTO HONDA CITY 2016,0
2025-11-30,Cierre de Stock general,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,2
2025-11-30,Cierre de Stock general,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,5
2025-11-30,Cierre de Stock general,SURCO,40,AMORTIGUADORES DELANTEROS,0
2025-11-30,Cierre de Stock general,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2025-11-30,Cierre de Stock general,LA MOLINA,39,FILTRO DE COMBUSTIBLE,0
2025-12-01,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3
2025-12-01,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,32
2025-12-01,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,0
2025-12-01,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",0
2025-12-01,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,1
2025-12-01,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,0
2025-12-01,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,0
2025-12-01,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,4
2025-12-01,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,2
2025-12-01,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2025-12-01,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,3
2025-12-01,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,8
2025-12-01,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,0
2025-12-01,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,0
2025-12-01,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2025-12-01,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-12-01,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,0
2025-12-01,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,7
2025-12-01,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,52
2025-12-01,Control Stock diario,SURCO,42,"LLANTAS 18""",0
2025-12-01,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,7
2025-12-01,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2025-12-01,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2025-12-01,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,0
2025-12-01,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2
2025-12-01,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-12-01,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,1
2025-12-01,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2025-12-01,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,2
2025-12-01,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,5
2025-12-01,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,0
2025-12-01,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2025-12-01,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,0
2025-12-03,Salida,SURCO,6,AUTO HONDA FIT 2016,-1
2025-12-02,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3
2025-12-02,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,32
2025-12-02,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,0
2025-12-02,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",0
2025-12-02,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,1
2025-12-02,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,0
2025-12-02,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,0
2025-12-02,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,4
2025-12-02,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,2
2025-12-02,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2025-12-02,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,2
2025-12-02,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,8
2025-12-02,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,0
2025-12-02,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,0
2025-12-02,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2025-12-02,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-12-02,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,0
2025-12-02,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,7
2025-12-02,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,52
2025-12-02,Control Stock diario,SURCO,42,"LLANTAS 18""",0
2025-12-02,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,7
2025-12-02,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2025-12-02,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2025-12-02,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,0
2025-12-02,Control Stock diario,SURCO,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2
2025-12-02,Control Stock diario,LA MOLINA,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-12-02,Control Stock diario,LA MOLINA,1,AUTO HONDA ACCORD 2014,1
2025-12-02,Control Stock diario,LA MOLINA,7,AUTO HONDA CITY 2016,0
2025-12-02,Control Stock diario,LA MOLINA,8,CAMIONETA HONDA ELEMENT 2013,2
2025-12-02,Control Stock diario,LA MOLINA,9,CAMIONETA HONDA CROSSTOUR 2013,5
2025-12-02,Control Stock diario,SURCO,40,AMORTIGUADORES DELANTEROS,0
2025-12-02,Control Stock diario,LA MOLINA,5,AUTO HONDA PILOT 2013,0
2025-12-02,Control Stock diario,LA MOLINA,39,FILTRO DE COMBUSTIBLE,0
2025-12-04,Salida,SURCO,6,AUTO HONDA FIT 2016,-1
2025-12-03,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3
2025-12-03,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,32
2025-12-03,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,0
2025-12-03,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",0
2025-12-03,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,1
2025-12-03,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,0
2025-12-03,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,0
2025-12-03,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,4
2025-12-03,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,2
2025-12-03,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2025-12-03,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,1
2025-12-03,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,8
2025-12-03,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,0
2025-12-03,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,0
2025-12-03,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2025-12-03,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2025-12-03,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,0
2025-12-03,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,7
2025-12-03,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,52
2025-12-03,Control Stock diario,SURCO,42,"LLANTAS 18""",0
2025-12-03,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,7
2025-12-03,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,0
2025-12-03,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2025-12-03,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,0
