id_venta,Fecha,Cliente,Almacen,Producto,Cantidad_Vendida,Precio_Venta,Monto_Venta,Vendedor
4050,2025-04-20,Cliente 27,SURCO,BATERÍA DE 18 PLACAS,1,101.0,101.0,Vendedor 4
4051,2025-04-21,Cliente 40,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,120.3,240.6,Vendedor 3
4052,2025-04-21,Cliente 18,LA MOLINA,AMORTIGUADORES DELANTEROS,2,256.1,512.2,Vendedor 2
4053,2025-04-21,Cliente 43,SURCO,AMORTIGUADORES POSTERIORES,1,140.7,140.7,Vendedor 5
4054,2025-04-21,Cliente 29,SURCO,"LLANTAS 18""",4,71.8,287.2,Vendedor 4
4055,2025-04-21,Cliente 6,SURCO,BATERÍA DE 18 PLACAS,1,101.0,101.0,Vendedor 7
4056,2025-04-22,Cliente 10,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,120.3,481.2,Vendedor 7
4057,2025-04-22,Cliente 14,LA MOLINA,AMORTIGUADORES POSTERIORES,1,140.7,140.7,Vendedor 8
4058,2025-04-22,Cliente 21,SURCO,"LLANTAS 18""",3,71.8,215.4,Vendedor 1
4059,2025-04-22,Cliente 29,SURCO,BATERÍA DE 18 PLACAS,3,101.0,303.0,Vendedor 10
4060,2025-04-23,Cliente 10,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,120.3,120.3,Vendedor 2
4061,2025-04-23,Cliente 11,LA MOLINA,AMORTIGUADORES POSTERIORES,7,140.7,984.9,Vendedor 7
4062,2025-04-24,Cliente 26,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,120.3,120.3,Vendedor 5
4063,2025-04-24,Cliente 15,LA MOLINA,AMORTIGUADORES POSTERIORES,3,140.7,422.1,Vendedor 7
4064,2025-04-25,Cliente 29,SURCO,AMORTIGUADORES POSTERIORES,4,140.7,562.8,Vendedor 1
4065,2025-04-26,Cliente 32,SURCO,AMORTIGUADORES POSTERIORES,1,140.7,140.7,Vendedor 7
4066,2025-05-01,Cliente 34,SURCO,AUTO HONDA ACCORD 2014,1,30500.0,30500.0,Vendedor 5
4067,2025-05-01,Cliente 10,LA MOLINA,AUTO HONDA CIVIC 2014,1,23000.0,23000.0,Vendedor 5
4068,2025-05-01,Cliente 28,SURCO,AUTO HONDA ODISSEY 2013,1,27500.0,27500.0,Vendedor 5
4069,2025-05-01,Cliente 15,SURCO,AUTO HONDA CRV 2014,1,18500.0,18500.0,Vendedor 7
4070,2025-05-01,Cliente 11,SURCO,AUTO HONDA PILOT 2013,1,24000.0,24000.0,Vendedor 9
4071,2025-05-01,Cliente 15,SURCO,AUTO HONDA FIT 2016,1,25500.0,25500.0,Vendedor 2
4072,2025-05-01,Cliente 19,SURCO,FILTRO DE COMBUSTIBLE,1,102.4,102.4,Vendedor 9
4073,2025-05-02,Cliente 2,LA MOLINA,AUTO HONDA CIVIC 2014,1,23000.0,23000.0,Vendedor 4
4074,2025-05-02,Cliente 5,SURCO,AUTO HONDA ODISSEY 2013,1,27500.0,27500.0,Vendedor 2
4075,2025-05-02,Cliente 12,LA MOLINA,AUTO HONDA CRV 2014,1,18500.0,18500.0,Vendedor 9
4076,2025-05-02,Cliente 50,SURCO,AUTO HONDA PILOT 2013,1,24000.0,24000.0,Vendedor 8
4077,2025-05-02,Cliente 47,SURCO,AUTO HONDA FIT 2016,1,25500.0,25500.0,Vendedor 3
4078,2025-05-02,Cliente 16,SURCO,FILTRO DE COMBUSTIBLE,1,102.4,102.4,Vendedor 1
4079,2025-05-03,Cliente 33,SURCO,AUTO HONDA ODISSEY 2013,1,27500.0,27500.0,Vendedor 9
4080,2025-05-03,Cliente 26,SURCO,AUTO HONDA PILOT 2013,1,24000.0,24000.0,Vendedor 3
4081,2025-05-03,Cliente 4,SURCO,AUTO HONDA FIT 2016,1,25500.0,25500.0,Vendedor 8
4082,2025-05-03,Cliente 16,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,91.4,182.8,Vendedor 10
4083,2025-05-03,Cliente 37,LA MOLINA,FILTRO DE COMBUSTIBLE,1,102.4,102.4,Vendedor 5
4084,2025-05-03,Cliente 30,SURCO,AMORTIGUADORES DELANTEROS,2,300.5,601.0,Vendedor 3
4085,2025-05-03,Cliente 11,SURCO,AMORTIGUADORES POSTERIORES,1,99.1,99.1,Vendedor 10
4086,2025-05-03,Cliente 25,SURCO,"LLANTAS 18""",1,67.9,67.9,Vendedor 3
4087,2025-05-03,Cliente 19,SURCO,BATERÍA DE 18 PLACAS,1,90.6,90.6,Vendedor 8
4088,2025-05-04,Cliente 44,LA MOLINA,AUTO HONDA ODISSEY 2013,1,27500.0,27500.0,Vendedor 7
4089,2025-05-04,Cliente 42,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,91.4,365.6,Vendedor 9
4090,2025-05-04,Cliente 39,LA MOLINA,FILTRO DE COMBUSTIBLE,1,102.4,102.4,Vendedor 10
4091,2025-05-04,Cliente 34,LA MOLINA,AMORTIGUADORES DELANTEROS,2,300.5,601.0,Vendedor 7
4092,2025-05-04,Cliente 9,LA MOLINA,AMORTIGUADORES POSTERIORES,1,99.1,99.1,Vendedor 1
4093,2025-05-04,Cliente 39,SURCO,"LLANTAS 18""",2,67.9,135.8,Vendedor 6
4094,2025-05-04,Cliente 8,LA MOLINA,BATERÍA DE 18 PLACAS,1,90.6,90.6,Vendedor 10
4095,2025-05-05,Cliente 25,LA MOLINA,AUTO HONDA ODISSEY 2013,1,27500.0,27500.0,Vendedor 7
4096,2025-05-05,Cliente 2,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,91.4,274.2,Vendedor 6
4097,2025-05-05,Cliente 13,LA MOLINA,FILTRO DE COMBUSTIBLE,1,102.4,102.4,Vendedor 1
4098,2025-05-05,Cliente 50,LA MOLINA,AMORTIGUADORES DELANTEROS,1,300.5,300.5,Vendedor 3
4099,2025-05-05,Cliente 42,SURCO,AMORTIGUADORES POSTERIORES,2,99.1,198.2,Vendedor 5
4100,2025-05-05,Cliente 10,SURCO,"LLANTAS 18""",4,67.9,271.6,Vendedor 1
4101,2025-05-05,Cliente 29,SURCO,BATERÍA DE 18 PLACAS,1,90.6,90.6,Vendedor 5
4102,2025-05-06,Cliente 26,SURCO,AUTO HONDA ODISSEY 2013,1,27500.0,27500.0,Vendedor 8
4103,2025-05-06,Cliente 14,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,91.4,274.2,Vendedor 8
4104,2025-05-06,Cliente 27,SURCO,FILTRO DE COMBUSTIBLE,1,102.4,102.4,Vendedor 1
4105,2025-05-06,Cliente 41,SURCO,AMORTIGUADORES DELANTEROS,1,300.5,300.5,Vendedor 2
4106,2025-05-06,Cliente 4,LA MOLINA,AMORTIGUADORES POSTERIORES,2,99.1,198.2,Vendedor 6
4107,2025-05-06,Cliente 42,LA MOLINA,"LLANTAS 18""",4,67.9,271.6,Vendedor 7
4108,2025-05-06,Cliente 39,SURCO,BATERÍA DE 18 PLACAS,1,90.6,90.6,Vendedor 5
4109,2025-05-07,Cliente 3,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,91.4,274.2,Vendedor 8
4110,2025-05-07,Cliente 23,SURCO,FILTRO DE COMBUSTIBLE,1,102.4,102.4,Vendedor 6
4111,2025-05-07,Cliente 33,LA MOLINA,AMORTIGUADORES DELANTEROS,1,300.5,300.5,Vendedor 3
4112,2025-05-07,Cliente 10,SURCO,AMORTIGUADORES POSTERIORES,1,99.1,99.1,Vendedor 9
4113,2025-05-07,Cliente 2,SURCO,"LLANTAS 18""",3,67.9,203.7,Vendedor 9
4114,2025-05-07,Cliente 2,LA MOLINA,BATERÍA DE 18 PLACAS,1,90.6,90.6,Vendedor 8
4115,2025-05-08,Cliente 40,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,91.4,365.6,Vendedor 8
4116,2025-05-08,Cliente 40,LA MOLINA,FILTRO DE COMBUSTIBLE,1,102.4,102.4,Vendedor 6
4117,2025-05-08,Cliente 4,LA MOLINA,AMORTIGUADORES DELANTEROS,2,300.5,601.0,Vendedor 9
4118,2025-05-08,Cliente 29,SURCO,AMORTIGUADORES POSTERIORES,3,99.1,297.3,Vendedor 8
4119,2025-05-08,Cliente 43,LA MOLINA,"LLANTAS 18""",4,67.9,271.6,Vendedor 9
4120,2025-05-08,Cliente 25,SURCO,BATERÍA DE 18 PLACAS,1,90.6,90.6,Vendedor 6
4121,2025-05-09,Cliente 10,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,91.4,91.4,Vendedor 3
4122,2025-05-09,Cliente 6,SURCO,FILTRO DE COMBUSTIBLE,1,102.4,102.4,Vendedor 10
4123,2025-05-09,Cliente 26,LA MOLINA,AMORTIGUADORES DELANTEROS,2,300.5,601.0,Vendedor 4
4124,2025-05-09,Cliente 20,SURCO,AMORTIGUADORES POSTERIORES,1,99.1,99.1,Vendedor 1
4125,2025-05-09,Cliente 27,LA MOLINA,"LLANTAS 18""",2,67.9,135.8,Vendedor 10
4126,2025-05-09,Cliente 10,LA MOLINA,BATERÍA DE 18 PLACAS,1,90.6,90.6,Vendedor 7
4127,2025-05-10,Cliente 14,LA MOLINA,AUTO HONDA CIVIC 2014,1,23000.0,23000.0,Vendedor 1
4128,2025-05-10,Cliente 11,SURCO,AUTO HONDA FIT 2016,1,25500.0,25500.0,Vendedor 1
4129,2025-05-10,Cliente 47,SURCO,AUTO HONDA CITY 2016,1,33500.0,33500.0,Vendedor 8
4130,2025-05-10,Cliente 30,SURCO,FILTRO DE COMBUSTIBLE,1,102.4,102.4,Vendedor 3
4131,2025-05-10,Cliente 8,LA MOLINA,AMORTIGUADORES DELANTEROS,3,300.5,901.5,Vendedor 2
4132,2025-05-10,Cliente 22,LA MOLINA,AMORTIGUADORES POSTERIORES,3,99.1,297.3,Vendedor 10
4133,2025-05-10,Cliente 37,LA MOLINA,BATERÍA DE 18 PLACAS,2,90.6,181.2,Vendedor 9
4134,2025-05-11,Cliente 41,SURCO,AUTO HONDA FIT 2016,1,25500.0,25500.0,Vendedor 6
4135,2025-05-11,Cliente 43,SURCO,AUTO HONDA CITY 2016,1,33500.0,33500.0,Vendedor 10
4136,2025-05-11,Cliente 15,SURCO,AMORTIGUADORES DELANTEROS,3,300.5,901.5,Vendedor 1
4137,2025-05-11,Cliente 18,LA MOLINA,AMORTIGUADORES POSTERIORES,2,99.1,198.2,Vendedor 6
4138,2025-05-11,Cliente 4,SURCO,BATERÍA DE 18 PLACAS,1,90.6,90.6,Vendedor 10
4139,2025-05-12,Cliente 17,SURCO,AUTO HONDA CITY 2016,1,33500.0,33500.0,Vendedor 2
4140,2025-05-12,Cliente 15,SURCO,AMORTIGUADORES DELANTEROS,3,300.5,901.5,Vendedor 4
4141,2025-05-12,Cliente 7,SURCO,AMORTIGUADORES POSTERIORES,2,99.1,198.2,Vendedor 9
4142,2025-05-13,Cliente 27,SURCO,AUTO HONDA CITY 2016,1,33500.0,33500.0,Vendedor 10
4143,2025-05-13,Cliente 16,SURCO,AMORTIGUADORES DELANTEROS,1,300.5,300.5,Vendedor 3
4144,2025-05-13,Cliente 43,LA MOLINA,AMORTIGUADORES POSTERIORES,2,99.1,198.2,Vendedor 2
4145,2025-05-14,Cliente 26,SURCO,AUTO HONDA CITY 2016,1,33500.0,33500.0,Vendedor 7
4146,2025-05-14,Cliente 2,LA MOLINA,AMORTIGUADORES DELANTEROS,2,300.5,601.0,Vendedor 6
4147,2025-05-15,Cliente 26,LA MOLINA,AMORTIGUADORES DELANTEROS,2,300.5,601.0,Vendedor 7
4148,2025-05-16,Cliente 11,LA MOLINA,AMORTIGUADORES DELANTEROS,1,300.5,300.5,Vendedor 10
4149,2025-05-17,Cliente 6,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,91.4,91.4,Vendedor 2
4150,2025-05-17,Cliente 10,SURCO,AMORTIGUADORES DELANTEROS,3,300.5,901.5,Vendedor 9
4151,2025-05-17,Cliente 6,LA MOLINA,AMORTIGUADORES POSTERIORES,2,99.1,198.2,Vendedor 3
4152,2025-05-17,Cliente 31,SURCO,"LLANTAS 18""",1,67.9,67.9,Vendedor 3
4153,2025-05-17,Cliente 19,SURCO,BATERÍA DE 18 PLACAS,1,90.6,90.6,Vendedor 6
4154,2025-05-18,Cliente 43,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,91.4,548.4,Vendedor 10
4155,2025-05-18,Cliente 11,SURCO,AMORTIGUADORES DELANTEROS,1,300.5,300.5,Vendedor 5
4156,2025-05-18,Cliente 3,SURCO,AMORTIGUADORES POSTERIORES,3,99.1,297.3,Vendedor 10
4157,2025-05-18,Cliente 40,SURCO,"LLANTAS 18""",1,67.9,67.9,Vendedor 1
4158,2025-05-18,Cliente 26,SURCO,BATERÍA DE 18 PLACAS,1,90.6,90.6,Vendedor 8
4159,2025-05-19,Cliente 38,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,91.4,91.4,Vendedor 5
4160,2025-05-19,Cliente 40,SURCO,AMORTIGUADORES DELANTEROS,3,300.5,901.5,Vendedor 5
4161,2025-05-19,Cliente 30,SURCO,AMORTIGUADORES POSTERIORES,2,99.1,198.2,Vendedor 10
4162,2025-05-19,Cliente 11,LA MOLINA,"LLANTAS 18""",7,67.9,475.3,Vendedor 9
4163,2025-05-19,Cliente 39,LA MOLINA,BATERÍA DE 18 PLACAS,1,90.6,90.6,Vendedor 4
4164,2025-05-20,Cliente 26,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,91.4,457.0,Vendedor 6
4165,2025-05-20,Cliente 45,SURCO,AMORTIGUADORES DELANTEROS,3,300.5,901.5,Vendedor 8
4166,2025-05-20,Cliente 33,LA MOLINA,AMORTIGUADORES POSTERIORES,4,99.1,396.4,Vendedor 5
4167,2025-05-20,Cliente 27,LA MOLINA,"LLANTAS 18""",3,67.9,203.7,Vendedor 4
4168,2025-05-20,Cliente 14,LA MOLINA,BATERÍA DE 18 PLACAS,2,90.6,181.2,Vendedor 4
4169,2025-05-21,Cliente 46,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,91.4,365.6,Vendedor 3
4170,2025-05-21,Cliente 4,LA MOLINA,AMORTIGUADORES DELANTEROS,1,300.5,300.5,Vendedor 10
4171,2025-05-21,Cliente 7,SURCO,AMORTIGUADORES POSTERIORES,1,99.1,99.1,Vendedor 8
4172,2025-05-21,Cliente 47,SURCO,"LLANTAS 18""",2,67.9,135.8,Vendedor 2
4173,2025-05-21,Cliente 45,LA MOLINA,BATERÍA DE 18 PLACAS,2,90.6,181.2,Vendedor 6
4174,2025-05-22,Cliente 28,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,91.4,274.2,Vendedor 7
4175,2025-05-22,Cliente 46,LA MOLINA,AMORTIGUADORES DELANTEROS,1,300.5,300.5,Vendedor 4
4176,2025-05-22,Cliente 24,SURCO,AMORTIGUADORES POSTERIORES,4,99.1,396.4,Vendedor 3
4177,2025-05-22,Cliente 23,SURCO,"LLANTAS 18""",4,67.9,271.6,Vendedor 2
4178,2025-05-22,Cliente 17,SURCO,BATERÍA DE 18 PLACAS,1,90.6,90.6,Vendedor 7
4179,2025-05-23,Cliente 43,LA MOLINA,AMORTIGUADORES DELANTEROS,4,300.5,1202.0,Vendedor 7
4180,2025-05-23,Cliente 9,LA MOLINA,AMORTIGUADORES POSTERIORES,3,99.1,297.3,Vendedor 6
4181,2025-05-23,Cliente 49,SURCO,"LLANTAS 18""",2,67.9,135.8,Vendedor 10
4182,2025-05-23,Cliente 11,SURCO,BATERÍA DE 18 PLACAS,2,90.6,181.2,Vendedor 5
4183,2025-05-24,Cliente 22,LA MOLINA,AMORTIGUADORES DELANTEROS,1,300.5,300.5,Vendedor 3
4184,2025-05-24,Cliente 16,LA MOLINA,AMORTIGUADORES POSTERIORES,1,99.1,99.1,Vendedor 9
4185,2025-05-25,Cliente 50,LA MOLINA,AMORTIGUADORES POSTERIORES,4,99.1,396.4,Vendedor 1
4186,2025-05-26,Cliente 1,LA MOLINA,AMORTIGUADORES POSTERIORES,3,99.1,297.3,Vendedor 2
4187,2025-05-27,Cliente 44,LA MOLINA,AMORTIGUADORES POSTERIORES,2,99.1,198.2,Vendedor 9
4188,2025-05-28,Cliente 28,LA MOLINA,AMORTIGUADORES POSTERIORES,1,99.1,99.1,Vendedor 1
4189,2025-06-01,Cliente 26,LA MOLINA,AUTO HONDA ACCORD 2014,1,24000.0,24000.0,Vendedor 5
4190,2025-06-01,Cliente 34,SURCO,AUTO HONDA CIVIC 2014,1,23500.0,23500.0,Vendedor 4
4191,2025-06-01,Cliente 15,SURCO,AUTO HONDA ODISSEY 2013,1,22500.0,22500.0,Vendedor 8
4192,2025-06-01,Cliente 26,SURCO,AUTO HONDA CRV 2014,1,18500.0,18500.0,Vendedor 1
4193,2025-06-01,Cliente 4,SURCO,AUTO HONDA PILOT 2013,1,24000.0,24000.0,Vendedor 2
4194,2025-06-01,Cliente 2,LA MOLINA,FILTRO DE COMBUSTIBLE,1,113.4,113.4,Vendedor 9
4195,2025-06-02,Cliente 35,LA MOLINA,AUTO HONDA ODISSEY 2013,1,22500.0,22500.0,Vendedor 9
4196,2025-06-02,Cliente 50,LA MOLINA,AUTO HONDA CRV 2014,1,18500.0,18500.0,Vendedor 2
4197,2025-06-02,Cliente 25,SURCO,AUTO HONDA PILOT 2013,1,24000.0,24000.0,Vendedor 9
4198,2025-06-02,Cliente 12,LA MOLINA,FILTRO DE COMBUSTIBLE,1,113.4,113.4,Vendedor 9
4199,2025-06-03,Cliente 6,LA MOLINA,AUTO HONDA ODISSEY 2013,1,22500.0,22500.0,Vendedor 6
4200,2025-06-03,Cliente 31,SURCO,AUTO HONDA CRV 2014,1,18500.0,18500.0,Vendedor 1
4201,2025-06-03,Cliente 48,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,120.7,120.7,Vendedor 5
4202,2025-06-03,Cliente 43,SURCO,FILTRO DE COMBUSTIBLE,1,113.4,113.4,Vendedor 5
4203,2025-06-03,Cliente 11,LA MOLINA,AMORTIGUADORES DELANTEROS,3,259.3,777.9,Vendedor 7
4204,2025-06-03,Cliente 24,SURCO,AMORTIGUADORES POSTERIORES,2,112.5,225.0,Vendedor 2
4205,2025-06-03,Cliente 35,LA MOLINA,"LLANTAS 18""",2,70.7,141.4,Vendedor 9
4206,2025-06-03,Cliente 5,SURCO,BATERÍA DE 18 PLACAS,1,93.2,93.2,Vendedor 3
4207,2025-06-04,Cliente 1,LA MOLINA,AUTO HONDA ODISSEY 2013,1,22500.0,22500.0,Vendedor 4
4208,2025-06-04,Cliente 12,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,120.7,120.7,Vendedor 2
4209,2025-06-04,Cliente 22,LA MOLINA,FILTRO DE COMBUSTIBLE,1,113.4,113.4,Vendedor 2
4210,2025-06-04,Cliente 31,SURCO,AMORTIGUADORES DELANTEROS,4,259.3,1037.2,Vendedor 10
4211,2025-06-04,Cliente 23,SURCO,AMORTIGUADORES POSTERIORES,3,112.5,337.5,Vendedor 2
4212,2025-06-04,Cliente 25,SURCO,"LLANTAS 18""",2,70.7,141.4,Vendedor 4
4213,2025-06-04,Cliente 47,LA MOLINA,BATERÍA DE 18 PLACAS,1,93.2,93.2,Vendedor 1
4214,2025-06-05,Cliente 5,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,120.7,362.1,Vendedor 3
4215,2025-06-05,Cliente 22,SURCO,FILTRO DE COMBUSTIBLE,1,113.4,113.4,Vendedor 3
4216,2025-06-05,Cliente 49,LA MOLINA,AMORTIGUADORES DELANTEROS,2,259.3,518.6,Vendedor 6
4217,2025-06-05,Cliente 25,LA MOLINA,AMORTIGUADORES POSTERIORES,1,112.5,112.5,Vendedor 7
4218,2025-06-05,Cliente 14,LA MOLINA,"LLANTAS 18""",1,70.7,70.7,Vendedor 3
4219,2025-06-05,Cliente 40,SURCO,BATERÍA DE 18 PLACAS,1,93.2,93.2,Vendedor 8
4220,2025-06-06,Cliente 48,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,120.7,362.1,Vendedor 4
4221,2025-06-06,Cliente 36,LA MOLINA,FILTRO DE COMBUSTIBLE,1,113.4,113.4,Vendedor 8
4222,2025-06-06,Cliente 42,LA MOLINA,AMORTIGUADORES DELANTEROS,4,259.3,1037.2,Vendedor 6
4223,2025-06-06,Cliente 3,SURCO,AMORTIGUADORES POSTERIORES,2,112.5,225.0,Vendedor 8
4224,2025-06-06,Cliente 37,SURCO,"LLANTAS 18""",1,70.7,70.7,Vendedor 6
4225,2025-06-06,Cliente 43,SURCO,BATERÍA DE 18 PLACAS,1,93.2,93.2,Vendedor 6
4226,2025-06-07,Cliente 48,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,120.7,362.1,Vendedor 1
4227,2025-06-07,Cliente 30,LA MOLINA,FILTRO DE COMBUSTIBLE,1,113.4,113.4,Vendedor 2
4228,2025-06-07,Cliente 39,SURCO,AMORTIGUADORES DELANTEROS,2,259.3,518.6,Vendedor 9
4229,2025-06-07,Cliente 38,SURCO,AMORTIGUADORES POSTERIORES,3,112.5,337.5,Vendedor 3
4230,2025-06-07,Cliente 36,LA MOLINA,"LLANTAS 18""",2,70.7,141.4,Vendedor 9
4231,2025-06-07,Cliente 8,LA MOLINA,BATERÍA DE 18 PLACAS,1,93.2,93.2,Vendedor 10
4232,2025-06-08,Cliente 16,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,120.7,120.7,Vendedor 5
4233,2025-06-08,Cliente 19,LA MOLINA,FILTRO DE COMBUSTIBLE,1,113.4,113.4,Vendedor 1
4234,2025-06-08,Cliente 20,SURCO,AMORTIGUADORES DELANTEROS,1,259.3,259.3,Vendedor 3
4235,2025-06-08,Cliente 10,LA MOLINA,AMORTIGUADORES POSTERIORES,3,112.5,337.5,Vendedor 5
4236,2025-06-08,Cliente 5,LA MOLINA,"LLANTAS 18""",2,70.7,141.4,Vendedor 9
4237,2025-06-08,Cliente 5,LA MOLINA,BATERÍA DE 18 PLACAS,1,93.2,93.2,Vendedor 8
4238,2025-06-09,Cliente 48,LA MOLINA,AUTO HONDA ODISSEY 2013,1,22500.0,22500.0,Vendedor 5
4239,2025-06-09,Cliente 2,SURCO,AUTO HONDA PILOT 2013,1,24000.0,24000.0,Vendedor 1
4240,2025-06-09,Cliente 21,SURCO,AUTO HONDA FIT 2016,1,28500.0,28500.0,Vendedor 3
4241,2025-06-09,Cliente 9,SURCO,AUTO HONDA CITY 2016,1,28500.0,28500.0,Vendedor 9
4242,2025-06-09,Cliente 8,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,120.7,120.7,Vendedor 2
4243,2025-06-09,Cliente 50,LA MOLINA,FILTRO DE COMBUSTIBLE,1,113.4,113.4,Vendedor 6
4244,2025-06-09,Cliente 12,SURCO,AMORTIGUADORES DELANTEROS,3,259.3,777.9,Vendedor 10
4245,2025-06-09,Cliente 15,LA MOLINA,AMORTIGUADORES POSTERIORES,2,112.5,225.0,Vendedor 1
4246,2025-06-09,Cliente 49,LA MOLINA,"LLANTAS 18""",2,70.7,141.4,Vendedor 9
4247,2025-06-09,Cliente 46,SURCO,BATERÍA DE 18 PLACAS,1,93.2,93.2,Vendedor 9
4248,2025-06-10,Cliente 36,LA MOLINA,AUTO HONDA ODISSEY 2013,1,22500.0,22500.0,Vendedor 5
4249,2025-06-10,Cliente 26,SURCO,AUTO HONDA PILOT 2013,1,24000.0,24000.0,Vendedor 1
4250,2025-06-10,Cliente 27,SURCO,AUTO HONDA FIT 2016,1,28500.0,28500.0,Vendedor 2
4251,2025-06-10,Cliente 48,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,120.7,362.1,Vendedor 1
4252,2025-06-10,Cliente 5,SURCO,FILTRO DE COMBUSTIBLE,1,113.4,113.4,Vendedor 2
4253,2025-06-10,Cliente 7,LA MOLINA,AMORTIGUADORES DELANTEROS,1,259.3,259.3,Vendedor 8
4254,2025-06-10,Cliente 24,LA MOLINA,AMORTIGUADORES POSTERIORES,1,112.5,112.5,Vendedor 7
4255,2025-06-10,Cliente 17,SURCO,"LLANTAS 18""",3,70.7,212.1,Vendedor 3
4256,2025-06-10,Cliente 6,SURCO,BATERÍA DE 18 PLACAS,1,93.2,93.2,Vendedor 6
4257,2025-06-11,Cliente 12,SURCO,AUTO HONDA PILOT 2013,1,24000.0,24000.0,Vendedor 10
4258,2025-06-11,Cliente 41,SURCO,AUTO HONDA FIT 2016,1,28500.0,28500.0,Vendedor 1
4259,2025-06-11,Cliente 47,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,120.7,362.1,Vendedor 3
4260,2025-06-11,Cliente 48,SURCO,FILTRO DE COMBUSTIBLE,1,113.4,113.4,Vendedor 9
4261,2025-06-11,Cliente 44,LA MOLINA,AMORTIGUADORES POSTERIORES,3,112.5,337.5,Vendedor 9
4262,2025-06-11,Cliente 32,SURCO,"LLANTAS 18""",2,70.7,141.4,Vendedor 9
4263,2025-06-11,Cliente 4,LA MOLINA,BATERÍA DE 18 PLACAS,1,93.2,93.2,Vendedor 7
4264,2025-06-12,Cliente 13,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,120.7,120.7,Vendedor 9
4265,2025-06-12,Cliente 23,LA MOLINA,FILTRO DE COMBUSTIBLE,1,113.4,113.4,Vendedor 3
4266,2025-06-12,Cliente 18,LA MOLINA,"LLANTAS 18""",1,70.7,70.7,Vendedor 4
4267,2025-06-12,Cliente 46,LA MOLINA,BATERÍA DE 18 PLACAS,1,93.2,93.2,Vendedor 7
4268,2025-06-13,Cliente 1,LA MOLINA,FILTRO DE COMBUSTIBLE,1,113.4,113.4,Vendedor 2
4269,2025-06-13,Cliente 45,SURCO,"LLANTAS 18""",2,70.7,141.4,Vendedor 3
4270,2025-06-17,Cliente 9,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,120.7,724.2,Vendedor 4
4271,2025-06-17,Cliente 37,SURCO,AMORTIGUADORES DELANTEROS,3,259.3,777.9,Vendedor 1
4272,2025-06-17,Cliente 45,SURCO,AMORTIGUADORES POSTERIORES,4,112.5,450.0,Vendedor 1
4273,2025-06-17,Cliente 22,SURCO,"LLANTAS 18""",4,70.7,282.8,Vendedor 4
4274,2025-06-17,Cliente 10,LA MOLINA,BATERÍA DE 18 PLACAS,1,93.2,93.2,Vendedor 3
4275,2025-06-18,Cliente 24,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,120.7,724.2,Vendedor 6
4276,2025-06-18,Cliente 43,LA MOLINA,AMORTIGUADORES DELANTEROS,7,259.3,1815.1,Vendedor 9
4277,2025-06-18,Cliente 43,LA MOLINA,AMORTIGUADORES POSTERIORES,5,112.5,562.5,Vendedor 4
4278,2025-06-18,Cliente 25,SURCO,"LLANTAS 18""",2,70.7,141.4,Vendedor 6
4279,2025-06-18,Cliente 32,SURCO,BATERÍA DE 18 PLACAS,1,93.2,93.2,Vendedor 8
4280,2025-06-19,Cliente 4,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,120.7,362.1,Vendedor 5
4281,2025-06-19,Cliente 30,LA MOLINA,AMORTIGUADORES DELANTEROS,1,259.3,259.3,Vendedor 3
