id_venta,fecha,id_cliente,id_almacen,id_producto,producto,cantidad,precio_venta,monto,id_vendedor
2279,2024-10-22,25,2,40,AMORTIGUADORES DELANTEROS,6,263,1578,3
2274,2024-10-23,40,2,40,AMORTIGUADORES DELANTEROS,13,263,3419,3
2319,2024-10-23,158,2,42,"LLANTAS 18""",1,73,73,4
2246,2024-10-26,92,1,6,AUTO HONDA FIT 2016,1,19496,19496,4
2288,2024-10-26,87,2,40,AMORTIGUADORES DELANTEROS,1,263,263,2
2286,2024-10-27,200,2,40,AMORTIGUADORES DELANTEROS,1,263,263,3
2233,2024-10-28,46,2,4,AUTO HONDA CRV 2014,1,18025,18025,1
2255,2024-10-28,123,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,30927,30927,1
2278,2024-10-28,58,2,40,AMORTIGUADORES DELANTEROS,3,263,789,2
2322,2024-10-28,138,1,43,BATERÍA DE 18 PLACAS,20,108,2160,3
2340,2024-11-01,149,1,4,AUTO HONDA CRV 2014,1,28292,28292,1
2395,2024-11-01,71,2,40,AMORTIGUADORES DELANTEROS,19,285,5415,3
2406,2024-11-01,58,2,40,AMORTIGUADORES DELANTEROS,18,285,5130,1
2341,2024-11-02,149,2,4,AUTO HONDA CRV 2014,1,28292,28292,2
2400,2024-11-02,4,2,40,AMORTIGUADORES DELANTEROS,2,285,570,1
2437,2024-11-02,1,2,43,BATERÍA DE 18 PLACAS,10,105,1050,2
2439,2024-11-02,154,2,43,BATERÍA DE 18 PLACAS,15,105,1575,2
2332,2024-11-04,134,2,2,AUTO HONDA CIVIC 2014,1,21644,21644,2
2344,2024-11-04,65,2,4,AUTO HONDA CRV 2014,1,28292,28292,3
2394,2024-11-05,113,1,40,AMORTIGUADORES DELANTEROS,5,285,1425,4
2405,2024-11-05,29,1,40,AMORTIGUADORES DELANTEROS,10,285,2850,2
2372,2024-11-06,55,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,25810,25810,4
2403,2024-11-06,186,2,40,AMORTIGUADORES DELANTEROS,9,285,2565,2
2353,2024-11-07,45,2,6,AUTO HONDA FIT 2016,1,26151,26151,1
2379,2024-11-07,60,2,10,CAMIONETA HONDA CR-Z 2015,1,37054,37054,2
2402,2024-11-07,25,1,40,AMORTIGUADORES DELANTEROS,3,285,855,3
2346,2024-11-08,46,2,4,AUTO HONDA CRV 2014,1,28292,28292,2
2374,2024-11-08,21,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,25810,25810,1
2336,2024-11-09,133,1,3,AUTO HONDA ODISSEY 2013,1,27745,27745,3
2442,2024-11-09,120,1,43,BATERÍA DE 18 PLACAS,1,105,105,4
2392,2024-11-10,83,1,39,FILTRO DE COMBUSTIBLE,1,95,95,3
2396,2024-11-10,192,1,40,AMORTIGUADORES DELANTEROS,16,285,4560,2
2398,2024-11-10,186,2,40,AMORTIGUADORES DELANTEROS,9,285,2565,3
2351,2024-11-11,94,1,5,AUTO HONDA PILOT 2013,1,37562,37562,4
2393,2024-11-11,81,2,39,FILTRO DE COMBUSTIBLE,1,95,95,4
2352,2024-11-12,32,1,6,AUTO HONDA FIT 2016,1,26151,26151,1
2383,2024-11-14,63,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,37977,37977,2
2404,2024-11-14,83,1,40,AMORTIGUADORES DELANTEROS,12,285,3420,1
2330,2024-11-15,24,1,1,AUTO HONDA ACCORD 2014,1,29094,29094,1
2440,2024-11-16,160,2,43,BATERÍA DE 18 PLACAS,5,105,525,1
2408,2024-11-17,58,1,40,AMORTIGUADORES DELANTEROS,2,285,570,2
2401,2024-11-18,124,1,40,AMORTIGUADORES DELANTEROS,8,285,2280,3
2337,2024-11-19,186,2,3,AUTO HONDA ODISSEY 2013,1,27745,27745,4
2381,2024-11-20,100,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,37977,37977,2
2378,2024-11-21,29,2,10,CAMIONETA HONDA CR-Z 2015,1,37054,37054,4
2327,2024-11-22,85,1,1,AUTO HONDA ACCORD 2014,1,29094,29094,4
2377,2024-11-22,152,1,10,CAMIONETA HONDA CR-Z 2015,1,37054,37054,2
2335,2024-11-23,45,1,2,AUTO HONDA CIVIC 2014,1,21644,21644,3
2407,2024-11-23,75,2,40,AMORTIGUADORES DELANTEROS,6,285,1710,4
2436,2024-11-25,123,2,42,"LLANTAS 18""",1,70,70,4
2441,2024-11-25,7,1,43,BATERÍA DE 18 PLACAS,1,105,105,3
2397,2024-11-26,45,2,40,AMORTIGUADORES DELANTEROS,15,285,4275,1
2438,2024-11-26,157,2,43,BATERÍA DE 18 PLACAS,20,105,2100,1
2339,2024-11-27,128,1,3,AUTO HONDA ODISSEY 2013,1,27745,27745,3
2357,2024-11-27,65,1,6,AUTO HONDA FIT 2016,1,26151,26151,3
2361,2024-11-27,111,1,7,AUTO HONDA CITY 2016,1,23410,23410,3
2349,2024-11-28,200,2,5,AUTO HONDA PILOT 2013,1,37562,37562,2
2375,2024-11-28,20,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,25810,25810,3
2520,2024-12-01,159,1,40,AMORTIGUADORES DELANTEROS,1,296,296,1
2562,2024-12-01,74,2,43,BATERÍA DE 18 PLACAS,4,115,460,1
2527,2024-12-02,191,2,40,AMORTIGUADORES DELANTEROS,15,296,4440,2
2452,2024-12-03,102,1,2,AUTO HONDA CIVIC 2014,1,20723,20723,3
2479,2024-12-03,115,1,7,AUTO HONDA CITY 2016,1,22414,22414,4
2474,2024-12-04,161,1,6,AUTO HONDA FIT 2016,1,30745,30745,4
2460,2024-12-05,64,1,4,AUTO HONDA CRV 2014,1,26574,26574,2
2467,2024-12-06,79,1,5,AUTO HONDA PILOT 2013,1,28201,28201,1
2558,2024-12-06,91,2,43,BATERÍA DE 18 PLACAS,17,115,1955,2
2455,2024-12-07,103,1,2,AUTO HONDA CIVIC 2014,1,20723,20723,2
2487,2024-12-08,167,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,28755,28755,4
2443,2024-12-09,130,1,1,AUTO HONDA ACCORD 2014,1,30191,30191,2
2463,2024-12-09,200,1,5,AUTO HONDA PILOT 2013,1,28201,28201,4
2469,2024-12-10,77,1,6,AUTO HONDA FIT 2016,1,30745,30745,3
2473,2024-12-10,76,1,6,AUTO HONDA FIT 2016,1,30745,30745,4
2477,2024-12-10,15,1,7,AUTO HONDA CITY 2016,1,22414,22414,1
2519,2024-12-10,108,2,40,AMORTIGUADORES DELANTEROS,4,296,1184,3
2523,2024-12-10,7,1,40,AMORTIGUADORES DELANTEROS,8,296,2368,3
2461,2024-12-11,157,1,5,AUTO HONDA PILOT 2013,1,28201,28201,3
2459,2024-12-12,56,1,3,AUTO HONDA ODISSEY 2013,1,36473,36473,4
2466,2024-12-12,159,2,5,AUTO HONDA PILOT 2013,1,28201,28201,2
2557,2024-12-13,155,1,43,BATERÍA DE 18 PLACAS,10,115,1150,2
2484,2024-12-14,177,1,8,CAMIONETA HONDA ELEMENT 2013,1,33313,33313,1
2529,2024-12-14,152,1,40,AMORTIGUADORES DELANTEROS,8,296,2368,2
2458,2024-12-15,104,1,2,AUTO HONDA CIVIC 2014,1,20723,20723,2
2561,2024-12-16,137,1,43,BATERÍA DE 18 PLACAS,9,115,1035,1
2493,2024-12-17,105,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,61221,61221,1
2530,2024-12-17,3,2,40,AMORTIGUADORES DELANTEROS,1,296,296,1
2490,2024-12-19,13,2,10,CAMIONETA HONDA CR-Z 2015,1,37222,37222,2
2524,2024-12-20,135,2,40,AMORTIGUADORES DELANTEROS,19,296,5624,3
2560,2024-12-20,119,2,43,BATERÍA DE 18 PLACAS,12,115,1380,1
2457,2024-12-22,123,1,2,AUTO HONDA CIVIC 2014,1,20723,20723,4
2486,2024-12-22,142,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,28755,28755,2
2494,2024-12-23,155,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,61221,61221,1
2528,2024-12-23,71,2,40,AMORTIGUADORES DELANTEROS,9,296,2664,4
2475,2024-12-26,63,1,6,AUTO HONDA FIT 2016,1,30745,30745,4
2495,2024-12-26,40,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,61221,61221,4
2568,2025-01-02,131,1,2,AUTO HONDA CIVIC 2014,1,22706,22706,1
2581,2025-01-02,150,1,4,AUTO HONDA CRV 2014,1,23404,23404,3
2582,2025-01-02,130,1,4,AUTO HONDA CRV 2014,1,23404,23404,2
2588,2025-01-03,89,1,6,AUTO HONDA FIT 2016,1,28629,28629,2
2577,2025-01-04,192,1,3,AUTO HONDA ODISSEY 2013,1,34100,34100,2
2628,2025-01-04,158,2,40,AMORTIGUADORES DELANTEROS,3,221,663,1
2629,2025-01-04,69,2,40,AMORTIGUADORES DELANTEROS,7,221,1547,1
2635,2025-01-04,165,2,40,AMORTIGUADORES DELANTEROS,10,221,2210,1
2674,2025-01-04,107,1,43,BATERÍA DE 18 PLACAS,3,116,348,2
2669,2025-01-06,118,2,43,BATERÍA DE 18 PLACAS,4,116,464,1
2675,2025-01-07,115,2,43,BATERÍA DE 18 PLACAS,3,116,348,4
2574,2025-01-08,71,1,3,AUTO HONDA ODISSEY 2013,1,34100,34100,2
2670,2025-01-08,99,2,43,BATERÍA DE 18 PLACAS,10,116,1160,1
2671,2025-01-08,45,2,43,BATERÍA DE 18 PLACAS,6,116,696,1
2676,2025-01-09,170,1,43,BATERÍA DE 18 PLACAS,1,116,116,1
2576,2025-01-10,109,2,3,AUTO HONDA ODISSEY 2013,1,34100,34100,4
2595,2025-01-10,127,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,31692,31692,4
2601,2025-01-13,149,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,45941,45941,1
2567,2025-01-14,11,2,2,AUTO HONDA CIVIC 2014,1,22706,22706,3
2673,2025-01-14,145,2,43,BATERÍA DE 18 PLACAS,4,116,464,1
2599,2025-01-15,172,2,10,CAMIONETA HONDA CR-Z 2015,1,43142,43142,3
2668,2025-01-15,106,2,43,BATERÍA DE 18 PLACAS,6,116,696,1
2570,2025-01-16,74,1,2,AUTO HONDA CIVIC 2014,1,22706,22706,3
2630,2025-01-18,136,2,40,AMORTIGUADORES DELANTEROS,11,221,2431,4
2593,2025-01-19,134,1,8,CAMIONETA HONDA ELEMENT 2013,1,34358,34358,4
2594,2025-01-21,172,2,8,CAMIONETA HONDA ELEMENT 2013,1,34358,34358,1
2608,2025-01-21,102,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,130,130,3
2653,2025-01-21,26,2,42,"LLANTAS 18""",12,80,960,3
2659,2025-01-21,162,2,42,"LLANTAS 18""",4,80,320,3
2573,2025-01-22,103,1,3,AUTO HONDA ODISSEY 2013,1,34100,34100,1
2592,2025-01-22,192,1,8,CAMIONETA HONDA ELEMENT 2013,1,34358,34358,3
2637,2025-01-22,139,2,40,AMORTIGUADORES DELANTEROS,9,221,1989,2
2648,2025-01-22,76,2,41,AMORTIGUADORES POSTERIORES,15,83,1245,4
2645,2025-01-24,124,2,41,AMORTIGUADORES POSTERIORES,15,83,1245,3
2640,2025-01-25,56,2,41,AMORTIGUADORES POSTERIORES,19,83,1577,1
2579,2025-01-26,133,2,4,AUTO HONDA CRV 2014,1,23404,23404,4
2605,2025-01-26,175,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,19,130,2470,1
2617,2025-01-26,144,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,130,130,2
2597,2025-01-27,145,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,31692,31692,2
2623,2025-01-27,76,1,39,FILTRO DE COMBUSTIBLE,4,129,516,3
2626,2025-01-27,162,2,40,AMORTIGUADORES DELANTEROS,16,221,3536,2
2667,2025-01-28,24,2,42,"LLANTAS 18""",1,80,80,1
2710,2025-02-01,46,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,36577,36577,1
2681,2025-02-02,43,1,3,AUTO HONDA ODISSEY 2013,1,26842,26842,2
2716,2025-02-03,174,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,19,118,2242,4
2746,2025-02-03,15,2,41,AMORTIGUADORES POSTERIORES,14,99,1386,1
2737,2025-02-04,43,2,40,AMORTIGUADORES DELANTEROS,1,250,250,4
2721,2025-02-05,16,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,118,236,2
2751,2025-02-05,172,2,42,"LLANTAS 18""",17,65,1105,3
2750,2025-02-06,158,2,41,AMORTIGUADORES POSTERIORES,1,99,99,1
2765,2025-02-07,134,2,43,BATERÍA DE 18 PLACAS,1,107,107,4
2724,2025-02-09,168,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,20,118,2360,1
2687,2025-02-10,114,2,4,AUTO HONDA CRV 2014,1,17982,17982,1
2705,2025-02-10,110,2,7,AUTO HONDA CITY 2016,1,31679,31679,4
2718,2025-02-10,137,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,118,236,1
2753,2025-02-10,114,2,42,"LLANTAS 18""",18,65,1170,2
2739,2025-02-11,196,2,40,AMORTIGUADORES DELANTEROS,16,250,4000,2
2755,2025-02-11,59,2,42,"LLANTAS 18""",20,65,1300,2
2708,2025-02-12,114,2,8,CAMIONETA HONDA ELEMENT 2013,1,36713,36713,1
2711,2025-02-13,108,2,10,CAMIONETA HONDA CR-Z 2015,1,35215,35215,4
2761,2025-02-13,134,2,42,"LLANTAS 18""",8,65,520,2
2698,2025-02-14,49,2,6,AUTO HONDA FIT 2016,1,21442,21442,3
2683,2025-02-15,154,1,3,AUTO HONDA ODISSEY 2013,1,26842,26842,1
2719,2025-02-15,25,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,118,708,4
2736,2025-02-15,108,2,40,AMORTIGUADORES DELANTEROS,20,250,5000,1
2725,2025-02-16,39,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,118,590,1
2734,2025-02-16,173,2,40,AMORTIGUADORES DELANTEROS,6,250,1500,2
2759,2025-02-16,41,2,42,"LLANTAS 18""",1,65,65,2
2743,2025-02-17,30,2,40,AMORTIGUADORES DELANTEROS,1,250,250,1
2678,2025-02-18,195,1,2,AUTO HONDA CIVIC 2014,1,27628,27628,3
2707,2025-02-18,137,1,8,CAMIONETA HONDA ELEMENT 2013,1,36713,36713,2
2715,2025-02-19,126,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,36951,36951,1
2728,2025-02-20,185,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,118,708,1
2720,2025-02-22,184,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,118,590,4
2727,2025-02-22,195,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,118,236,2
2696,2025-02-23,117,2,6,AUTO HONDA FIT 2016,1,21442,21442,4
2744,2025-02-23,87,2,41,AMORTIGUADORES POSTERIORES,11,99,1089,2
2709,2025-02-24,163,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,36577,36577,3
2714,2025-02-24,109,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,36951,36951,2
2722,2025-02-25,114,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,11,118,1298,1
2733,2025-02-25,13,2,40,AMORTIGUADORES DELANTEROS,12,250,3000,3
2689,2025-02-28,64,1,5,AUTO HONDA PILOT 2013,1,25142,25142,4
2693,2025-02-28,146,1,5,AUTO HONDA PILOT 2013,1,25142,25142,3
2766,2025-02-28,64,2,43,BATERÍA DE 18 PLACAS,7,107,749,3
2796,2025-03-02,98,2,6,AUTO HONDA FIT 2016,1,24689,24689,2
2848,2025-03-03,144,2,41,AMORTIGUADORES POSTERIORES,11,108,1188,2
2836,2025-03-04,181,2,40,AMORTIGUADORES DELANTEROS,8,284,2272,3
2850,2025-03-04,151,2,41,AMORTIGUADORES POSTERIORES,1,108,108,2
2830,2025-03-05,70,2,40,AMORTIGUADORES DELANTEROS,1,284,284,1
2849,2025-03-05,161,2,41,AMORTIGUADORES POSTERIORES,1,108,108,4
2801,2025-03-08,17,2,7,AUTO HONDA CITY 2016,1,26655,26655,2
2818,2025-03-08,58,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,118,236,1
2827,2025-03-08,189,1,39,FILTRO DE COMBUSTIBLE,2,115,230,3
2835,2025-03-09,11,2,40,AMORTIGUADORES DELANTEROS,5,284,1420,3
2804,2025-03-11,175,2,8,CAMIONETA HONDA ELEMENT 2013,1,49721,49721,2
2769,2025-03-13,156,1,1,AUTO HONDA ACCORD 2014,1,26527,26527,3
2772,2025-03-13,186,1,2,AUTO HONDA CIVIC 2014,1,27927,27927,2
2785,2025-03-13,77,1,4,AUTO HONDA CRV 2014,1,20986,20986,4
2807,2025-03-13,167,1,8,CAMIONETA HONDA ELEMENT 2013,1,49721,49721,1
2833,2025-03-13,107,2,40,AMORTIGUADORES DELANTEROS,1,284,284,1
2868,2025-03-13,30,1,43,BATERÍA DE 18 PLACAS,18,90,1620,2
2770,2025-03-14,76,1,1,AUTO HONDA ACCORD 2014,1,26527,26527,3
2791,2025-03-14,159,1,5,AUTO HONDA PILOT 2013,1,21783,21783,1
2817,2025-03-14,56,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,13,118,1534,2
2838,2025-03-14,79,2,40,AMORTIGUADORES DELANTEROS,13,284,3692,4
2786,2025-03-15,200,1,4,AUTO HONDA CRV 2014,1,20986,20986,2
2805,2025-03-15,188,2,8,CAMIONETA HONDA ELEMENT 2013,1,49721,49721,4
2792,2025-03-16,79,1,5,AUTO HONDA PILOT 2013,1,21783,21783,3
2816,2025-03-17,194,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,13,118,1534,2
2767,2025-03-18,195,1,1,AUTO HONDA ACCORD 2014,1,26527,26527,4
2793,2025-03-18,115,1,5,AUTO HONDA PILOT 2013,1,21783,21783,4
2798,2025-03-18,66,2,6,AUTO HONDA FIT 2016,1,24689,24689,3
2800,2025-03-18,152,1,7,AUTO HONDA CITY 2016,1,26655,26655,3
2824,2025-03-18,77,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,118,118,4
2846,2025-03-19,64,2,41,AMORTIGUADORES POSTERIORES,14,108,1512,4
2784,2025-03-20,181,1,3,AUTO HONDA ODISSEY 2013,1,24961,24961,1
2867,2025-03-21,195,1,43,BATERÍA DE 18 PLACAS,1,90,90,3
2844,2025-03-23,95,2,41,AMORTIGUADORES POSTERIORES,3,108,324,4
2780,2025-03-25,32,1,3,AUTO HONDA ODISSEY 2013,1,24961,24961,4
2771,2025-03-26,72,1,1,AUTO HONDA ACCORD 2014,1,26527,26527,1
2775,2025-03-27,142,1,2,AUTO HONDA CIVIC 2014,1,27927,27927,1
2826,2025-03-27,26,1,39,FILTRO DE COMBUSTIBLE,5,115,575,3
2777,2025-03-28,166,1,3,AUTO HONDA ODISSEY 2013,1,24961,24961,1
2799,2025-03-28,191,1,6,AUTO HONDA FIT 2016,1,24689,24689,4
2820,2025-03-28,126,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,11,118,1298,3
2825,2025-03-28,116,1,39,FILTRO DE COMBUSTIBLE,7,115,805,3
2869,2025-03-28,116,2,43,BATERÍA DE 18 PLACAS,11,90,990,2
2928,2025-04-01,150,2,40,AMORTIGUADORES DELANTEROS,17,267,4539,3
2891,2025-04-02,176,1,6,AUTO HONDA FIT 2016,1,23797,23797,4
2927,2025-04-04,160,2,40,AMORTIGUADORES DELANTEROS,10,267,2670,2
2878,2025-04-05,63,1,3,AUTO HONDA ODISSEY 2013,1,24459,24459,1
2890,2025-04-05,110,1,6,AUTO HONDA FIT 2016,1,23797,23797,3
2888,2025-04-07,149,2,6,AUTO HONDA FIT 2016,1,23797,23797,2
2889,2025-04-07,187,1,6,AUTO HONDA FIT 2016,1,23797,23797,3
2926,2025-04-12,20,2,40,AMORTIGUADORES DELANTEROS,10,267,2670,3
2929,2025-04-12,67,2,40,AMORTIGUADORES DELANTEROS,4,267,1068,2
2892,2025-04-13,199,2,7,AUTO HONDA CITY 2016,1,37287,37287,3
2956,2025-04-13,77,1,43,BATERÍA DE 18 PLACAS,4,121,484,2
2879,2025-04-14,134,1,3,AUTO HONDA ODISSEY 2013,1,24459,24459,3
2899,2025-04-14,103,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,35843,35843,4
2952,2025-04-14,70,2,43,BATERÍA DE 18 PLACAS,12,121,1452,4
2876,2025-04-15,56,1,3,AUTO HONDA ODISSEY 2013,1,24459,24459,2
2954,2025-04-17,93,1,43,BATERÍA DE 18 PLACAS,15,121,1815,2
2955,2025-04-17,24,1,43,BATERÍA DE 18 PLACAS,6,121,726,3
2894,2025-04-18,172,2,7,AUTO HONDA CITY 2016,1,37287,37287,4
2917,2025-04-18,159,1,39,FILTRO DE COMBUSTIBLE,2,110,220,1
2923,2025-04-19,60,2,40,AMORTIGUADORES DELANTEROS,9,267,2403,2
2945,2025-04-20,80,2,42,"LLANTAS 18""",13,77,1001,3
2906,2025-04-23,173,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,14,112,1568,2
2915,2025-04-23,36,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,112,224,4
2922,2025-04-23,15,2,40,AMORTIGUADORES DELANTEROS,9,267,2403,4
2930,2025-04-23,180,2,40,AMORTIGUADORES DELANTEROS,4,267,1068,3
2935,2025-04-27,197,2,41,AMORTIGUADORES POSTERIORES,18,101,1818,1
2893,2025-04-28,39,2,7,AUTO HONDA CITY 2016,1,37287,37287,4
2901,2025-04-28,54,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,35843,35843,2
2957,2025-04-28,195,1,43,BATERÍA DE 18 PLACAS,1,121,121,1
2973,2025-05-01,109,1,4,AUTO HONDA CRV 2014,1,23391,23391,1
3060,2025-05-01,95,2,43,BATERÍA DE 18 PLACAS,3,86,258,1
3011,2025-05-02,42,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,7,112,784,4
3021,2025-05-02,26,2,40,AMORTIGUADORES DELANTEROS,3,346,1038,4
3051,2025-05-02,65,2,42,"LLANTAS 18""",14,77,1078,3
3010,2025-05-03,111,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,112,448,3
2989,2025-05-04,145,2,7,AUTO HONDA CITY 2016,1,36096,36096,1
3042,2025-05-04,122,2,41,AMORTIGUADORES POSTERIORES,13,124,1612,2
3018,2025-05-05,123,1,39,FILTRO DE COMBUSTIBLE,12,119,1428,2
3049,2025-05-06,68,2,42,"LLANTAS 18""",4,77,308,1
3044,2025-05-07,13,2,41,AMORTIGUADORES POSTERIORES,7,124,868,1
2977,2025-05-08,114,1,4,AUTO HONDA CRV 2014,1,23391,23391,3
3017,2025-05-08,130,1,39,FILTRO DE COMBUSTIBLE,1,119,119,2
3045,2025-05-08,89,2,41,AMORTIGUADORES POSTERIORES,5,124,620,2
2982,2025-05-09,162,1,5,AUTO HONDA PILOT 2013,1,24983,24983,3
3004,2025-05-09,146,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,112,560,1
2964,2025-05-10,12,1,2,AUTO HONDA CIVIC 2014,1,20092,20092,2
3001,2025-05-10,39,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,31305,31305,3
3014,2025-05-10,119,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,112,448,4
3026,2025-05-11,51,2,40,AMORTIGUADORES DELANTEROS,4,346,1384,1
3028,2025-05-11,7,2,40,AMORTIGUADORES DELANTEROS,11,346,3806,2
2963,2025-05-14,129,1,2,AUTO HONDA CIVIC 2014,1,20092,20092,4
3023,2025-05-15,21,2,40,AMORTIGUADORES DELANTEROS,18,346,6228,1
2965,2025-05-17,145,1,2,AUTO HONDA CIVIC 2014,1,20092,20092,1
3058,2025-05-17,32,2,43,BATERÍA DE 18 PLACAS,1,86,86,1
3052,2025-05-18,41,2,42,"LLANTAS 18""",13,77,1001,2
3025,2025-05-19,15,2,40,AMORTIGUADORES DELANTEROS,10,346,3460,1
3055,2025-05-19,22,2,42,"LLANTAS 18""",3,77,231,2
3002,2025-05-20,171,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,31305,31305,4
3046,2025-05-20,6,2,41,AMORTIGUADORES POSTERIORES,1,124,124,2
3050,2025-05-20,26,2,42,"LLANTAS 18""",19,77,1463,3
3032,2025-05-22,69,2,40,AMORTIGUADORES DELANTEROS,10,346,3460,1
2961,2025-05-23,186,1,2,AUTO HONDA CIVIC 2014,1,20092,20092,2
3030,2025-05-23,79,2,40,AMORTIGUADORES DELANTEROS,16,346,5536,3
3062,2025-05-23,61,1,43,BATERÍA DE 18 PLACAS,1,86,86,4
3027,2025-05-24,6,1,40,AMORTIGUADORES DELANTEROS,10,346,3460,1
3033,2025-05-24,176,2,40,AMORTIGUADORES DELANTEROS,8,346,2768,1
3056,2025-05-24,48,2,42,"LLANTAS 18""",1,77,77,2
2997,2025-05-25,89,2,10,CAMIONETA HONDA CR-Z 2015,1,37663,37663,2
3000,2025-05-25,175,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,31305,31305,1
3061,2025-05-25,193,1,43,BATERÍA DE 18 PLACAS,6,86,516,1
3031,2025-05-26,147,2,40,AMORTIGUADORES DELANTEROS,6,346,2076,3
2962,2025-05-27,45,1,2,AUTO HONDA CIVIC 2014,1,20092,20092,1
3034,2025-05-27,133,2,41,AMORTIGUADORES POSTERIORES,3,124,372,3
3029,2025-05-28,51,2,40,AMORTIGUADORES DELANTEROS,18,346,6228,1
3121,2025-06-01,3,2,41,AMORTIGUADORES POSTERIORES,1,125,125,3
3103,2025-06-06,15,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,108,108,1
3115,2025-06-06,196,2,40,AMORTIGUADORES DELANTEROS,15,244,3660,4
3098,2025-06-07,56,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,108,648,3
3099,2025-06-07,82,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,108,1080,1
3124,2025-06-07,153,2,41,AMORTIGUADORES POSTERIORES,14,125,1750,4
3073,2025-06-08,53,1,4,AUTO HONDA CRV 2014,1,21230,21230,3
3076,2025-06-08,99,1,4,AUTO HONDA CRV 2014,1,21230,21230,1
3080,2025-06-09,173,1,5,AUTO HONDA PILOT 2013,1,24683,24683,1
3092,2025-06-09,124,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,30542,30542,3
3107,2025-06-11,114,1,39,FILTRO DE COMBUSTIBLE,2,126,252,2
3097,2025-06-13,114,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,20,108,2160,4
3154,2025-06-13,138,1,43,BATERÍA DE 18 PLACAS,6,117,702,2
3077,2025-06-15,63,1,5,AUTO HONDA PILOT 2013,1,24683,24683,4
3085,2025-06-15,47,1,7,AUTO HONDA CITY 2016,1,28279,28279,1
3125,2025-06-15,100,2,41,AMORTIGUADORES POSTERIORES,17,125,2125,3
3065,2025-06-17,137,1,1,AUTO HONDA ACCORD 2014,1,23881,23881,2
3089,2025-06-17,192,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,20616,20616,3
3129,2025-06-17,66,2,41,AMORTIGUADORES POSTERIORES,6,125,750,4
3132,2025-06-17,37,2,41,AMORTIGUADORES POSTERIORES,13,125,1625,3
3106,2025-06-18,63,1,39,FILTRO DE COMBUSTIBLE,2,126,252,1
3158,2025-06-18,32,1,43,BATERÍA DE 18 PLACAS,9,117,1053,2
3079,2025-06-19,200,1,5,AUTO HONDA PILOT 2013,1,24683,24683,3
