id_compra,Fecha,Proveedor,Almacen,Producto,Cantidad,Precio_Compra,Monto
851,2025-02-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,80,800
852,2025-02-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,103,103
853,2025-02-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,223,2230
854,2025-02-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,85,850
855,2025-02-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,65,650
856,2025-02-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,85,425
857,2025-02-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,3,18000,54000
858,2025-02-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,18000,36000
859,2025-02-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,2,18500,37000
860,2025-02-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,15000,30000
861,2025-02-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,13000,52000
862,2025-02-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,18000,90000
863,2025-02-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,2,16500,33000
864,2025-02-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,80,800
865,2025-02-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,103,103
866,2025-02-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,223,2230
867,2025-02-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,85,850
868,2025-02-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,65,650
869,2025-02-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,85,425
870,2025-02-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,18000,54000
871,2025-02-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,18000,36000
872,2025-02-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,2,18500,37000
873,2025-02-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,15000,15000
874,2025-02-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,80,800
875,2025-02-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,103,103
876,2025-02-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,223,2230
877,2025-02-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,85,850
878,2025-02-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,65,650
879,2025-02-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,85,425
880,2025-03-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030
881,2025-03-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,110,110
882,2025-03-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,197,1970
883,2025-03-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,81,810
884,2025-03-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,51,510
885,2025-03-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,85,425
886,2025-03-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030
887,2025-03-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,110,110
888,2025-03-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,197,1970
889,2025-03-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,81,810
890,2025-03-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,51,510
891,2025-03-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,85,425
892,2025-03-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,1,18000,18000
893,2025-03-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,4,18500,74000
894,2025-03-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,3,12000,36000
895,2025-03-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,19000,76000
896,2025-03-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,18500,55500
897,2025-03-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,4,16000,64000
898,2025-03-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030
899,2025-03-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,110,110
900,2025-03-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,197,1970
901,2025-03-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,81,810
902,2025-03-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,51,510
903,2025-03-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,85,425
904,2025-03-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,18000,54000
905,2025-03-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,5,18500,92500
906,2025-03-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,3,12000,36000
907,2025-03-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030
908,2025-03-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,110,110
909,2025-03-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,197,1970
910,2025-03-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,81,810
911,2025-03-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,51,510
912,2025-03-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,85,425
913,2025-04-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,99,990
914,2025-04-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,121,121
915,2025-04-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,220,2200
916,2025-04-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,104,1040
917,2025-04-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,57,570
918,2025-04-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,95,475
919,2025-04-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,99,990
920,2025-04-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,121,121
921,2025-04-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,220,2200
922,2025-04-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,104,1040
923,2025-04-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,57,570
924,2025-04-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,95,475
925,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,2,16000,32000
926,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,5,14000,70000
927,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,2,17500,35000
928,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,15500,31000
929,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,1,19000,19000
930,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,2,15500,31000
931,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,20500,102500
932,2025-04-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,7,99,693
933,2025-04-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,121,121
934,2025-04-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,220,2200
935,2025-04-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,104,1040
936,2025-04-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,57,570
937,2025-04-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,95,475
938,2025-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,16000,48000
939,2025-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,14000,42000
940,2025-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,2,17500,35000
941,2025-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,3,15500,46500
942,2025-04-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,99,990
943,2025-04-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,121,121
944,2025-04-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,220,2200
945,2025-04-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,104,1040
946,2025-04-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,57,570
947,2025-04-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,95,475
948,2025-05-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,85,850
949,2025-05-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,109,109
950,2025-05-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,227,2270
951,2025-05-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,97,970
952,2025-05-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,55,550
953,2025-05-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,83,415
954,2025-05-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,85,850
955,2025-05-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,109,109
956,2025-05-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,227,2270
957,2025-05-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,97,970
958,2025-05-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,55,550
959,2025-05-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,83,415
960,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,3,15500,46500
961,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,13500,27000
962,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,19000,57000
963,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,15500,77500
964,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,20500,102500
965,2025-05-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,85,850
966,2025-05-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,109,109
967,2025-05-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,8,227,1816
968,2025-05-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,97,970
969,2025-05-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,55,550
970,2025-05-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,83,415
971,2025-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,16000,16000
972,2025-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,14000,42000
973,2025-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,3,15500,46500
974,2025-05-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,85,850
975,2025-05-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,109,109
976,2025-05-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,227,2270
977,2025-05-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,97,970
978,2025-05-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,55,550
979,2025-05-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,83,415
980,2025-06-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960
981,2025-06-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,100,100
982,2025-06-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,226,2260
983,2025-06-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,101,1010
984,2025-06-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,56,560
985,2025-06-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,76,380
986,2025-06-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960
987,2025-06-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,100,100
988,2025-06-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,226,2260
989,2025-06-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,101,1010
990,2025-06-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,56,560
991,2025-06-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,76,380
992,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,20000,20000
993,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,4,15500,62000
994,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,3,13500,40500
995,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,5,19000,95000
996,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,17500,52500
997,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,1,18000,18000
998,2025-06-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960
999,2025-06-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,100,100
1000,2025-06-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,226,2260
1001,2025-06-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,101,1010
1002,2025-06-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,56,560
1003,2025-06-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,76,380
1004,2025-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,1,15000,15000
1005,2025-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,2,15500,31000
1006,2025-06-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960
1007,2025-06-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,100,100
1008,2025-06-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,226,2260
1009,2025-06-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,101,1010
1010,2025-06-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,56,560
1011,2025-06-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,76,380
1012,2025-07-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
1013,2025-07-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,108,108
1014,2025-07-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,235,2350
1015,2025-07-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,94,940
1016,2025-07-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,58,580
1017,2025-07-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,96,480
1018,2025-07-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
1019,2025-07-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,108,108
1020,2025-07-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,235,2350
1021,2025-07-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,94,940
1022,2025-07-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,58,580
1023,2025-07-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,96,480
1024,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,16000,32000
1025,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,1,15500,15500
1026,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,13500,27000
1027,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,16500,49500
1028,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,1,18000,18000
1029,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,18000,90000
1030,2025-07-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
1031,2025-07-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,108,108
1032,2025-07-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,235,2350
1033,2025-07-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,94,940
1034,2025-07-15,Prov Repuestos,SURCO,"LLANTAS 18""",9,58,522
1035,2025-07-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,96,480
1036,2025-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,4,20000,80000
1037,2025-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,1,16000,16000
1038,2025-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,3,15500,46500
1039,2025-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,4,13500,54000
1040,2025-07-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
1041,2025-07-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,108,108
1042,2025-07-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,235,2350
1043,2025-07-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,94,940
1044,2025-07-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,58,580
1045,2025-07-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,96,480
1046,2025-08-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,100,1000
1047,2025-08-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,93,93
1048,2025-08-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,232,2320
1049,2025-08-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,93,930
1050,2025-08-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,54,540
1051,2025-08-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,102,510
1052,2025-08-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,100,1000
1053,2025-08-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,93,93
1054,2025-08-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,232,2320
1055,2025-08-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,93,930
1056,2025-08-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,54,540
1057,2025-08-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,102,510
1058,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,4,15500,62000
1059,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,1,16000,16000
1060,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,3,18000,54000
1061,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,2,14500,29000
1062,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,18000,72000
1063,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,17000,85000
1064,2025-08-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,100,1000
1065,2025-08-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,93,93
1066,2025-08-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,232,2320
1067,2025-08-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,93,930
1068,2025-08-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,54,540
1069,2025-08-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,102,510
1070,2025-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,15500,15500
1071,2025-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,16000,48000
1072,2025-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,18000,18000
1073,2025-08-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,100,1000
1074,2025-08-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,93,93
1075,2025-08-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,232,2320
1076,2025-08-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,93,930
1077,2025-08-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,54,540
1078,2025-08-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,102,510
1079,2025-09-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900
1080,2025-09-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,91,91
1081,2025-09-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,233,2330
1082,2025-09-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,87,870
1083,2025-09-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,75,750
1084,2025-09-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,94,470
1085,2025-09-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900
1086,2025-09-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,91,91
1087,2025-09-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,233,2330
1088,2025-09-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,87,870
1089,2025-09-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,75,750
1090,2025-09-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,94,470
1091,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,19000,38000
1092,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,5,15500,77500
1093,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,18000,36000
1094,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,14500,58000
1095,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,18000,72000
1096,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,17000,85000
1097,2025-09-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900
1098,2025-09-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,91,91
1099,2025-09-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,233,2330
1100,2025-09-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,87,870
1101,2025-09-15,Prov Repuestos,SURCO,"LLANTAS 18""",9,75,675
1102,2025-09-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,94,470
1103,2025-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,2,18000,36000
1104,2025-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,19000,38000
1105,2025-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,15500,15500
1106,2025-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,18000,18000
1107,2025-09-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900
1108,2025-09-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,233,2330
1109,2025-09-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,87,870
1110,2025-09-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,75,750
1111,2025-09-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,94,470
1112,2025-10-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,109,1090
1113,2025-10-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,208,2080
1114,2025-10-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,99,990
1115,2025-10-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,70,700
1116,2025-10-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,99,495
1117,2025-10-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,109,1090
1118,2025-10-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,208,2080
1119,2025-10-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,99,990
1120,2025-10-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,70,700
1121,2025-10-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,99,495
1122,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,16500,16500
1123,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,3,19000,57000
1124,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,17000,34000
1125,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,5,17000,85000
1126,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,15000,45000
1127,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,18500,92500
1128,2025-10-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,109,1090
1129,2025-10-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,98,98
1130,2025-10-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,208,2080
1131,2025-10-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,99,990
1132,2025-10-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,70,700
