id_compra,Fecha,Proveedor,Almacen,Producto,Cantidad,Precio_Compra,Monto,TIPO_PRODUCTO
739,2024-10-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,108,1080,REPUESTOS
740,2024-10-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,102,102,REPUESTOS
741,2024-10-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,216,2160,REPUESTOS
742,2024-10-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,101,1010,REPUESTOS
743,2024-10-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,78,780,REPUESTOS
744,2024-10-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,87,435,REPUESTOS
745,2024-11-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960,REPUESTOS
746,2024-11-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,215,2150,REPUESTOS
747,2024-11-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,71,710,REPUESTOS
748,2024-11-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,62,620,REPUESTOS
749,2024-11-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,101,505,REPUESTOS
750,2024-11-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960,REPUESTOS
751,2024-11-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,215,2150,REPUESTOS
752,2024-11-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,71,710,REPUESTOS
753,2024-11-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,62,620,REPUESTOS
754,2024-11-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,101,505,REPUESTOS
755,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,4,20000,80000,AUTOS
756,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,3,20000,60000,AUTOS
757,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,16500,33000,AUTOS
758,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,14500,43500,AUTOS
759,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,15000,60000,AUTOS
760,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,15500,77500,AUTOS
761,2024-11-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960,REPUESTOS
762,2024-11-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,85,85,REPUESTOS
763,2024-11-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,9,215,1935,REPUESTOS
764,2024-11-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,71,710,REPUESTOS
765,2024-11-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,62,620,REPUESTOS
766,2024-11-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,101,505,REPUESTOS
767,2024-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,20000,20000,AUTOS
768,2024-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,20000,40000,AUTOS
769,2024-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,17000,17000,AUTOS
770,2024-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,4,16500,66000,AUTOS
771,2024-11-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960,REPUESTOS
772,2024-11-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,85,85,REPUESTOS
773,2024-11-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,215,2150,REPUESTOS
774,2024-11-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,71,710,REPUESTOS
775,2024-11-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,62,620,REPUESTOS
776,2024-11-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,101,505,REPUESTOS
777,2024-12-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,83,830,REPUESTOS
778,2024-12-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,111,111,REPUESTOS
779,2024-12-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,217,2170,REPUESTOS
780,2024-12-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,104,1040,REPUESTOS
781,2024-12-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,52,520,REPUESTOS
782,2024-12-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,84,420,REPUESTOS
783,2024-12-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,83,830,REPUESTOS
784,2024-12-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,111,111,REPUESTOS
785,2024-12-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,217,2170,REPUESTOS
786,2024-12-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,104,1040,REPUESTOS
787,2024-12-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,52,520,REPUESTOS
788,2024-12-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,84,420,REPUESTOS
789,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,15500,15500,AUTOS
790,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,1,20000,20000,AUTOS
791,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,3,17500,52500,AUTOS
792,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,3,17500,52500,AUTOS
793,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,16500,49500,AUTOS
794,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,18000,54000,AUTOS
795,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,17000,85000,AUTOS
796,2024-12-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,83,830,REPUESTOS
797,2024-12-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,111,111,REPUESTOS
798,2024-12-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,217,2170,REPUESTOS
799,2024-12-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,104,1040,REPUESTOS
800,2024-12-15,Prov Repuestos,SURCO,"LLANTAS 18""",8,52,416,REPUESTOS
801,2024-12-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,84,420,REPUESTOS
802,2024-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,15500,46500,AUTOS
803,2024-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,20000,40000,AUTOS
804,2024-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,17500,17500,AUTOS
805,2024-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,17500,17500,AUTOS
806,2024-12-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,83,830,REPUESTOS
807,2024-12-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,111,111,REPUESTOS
808,2024-12-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,217,2170,REPUESTOS
809,2024-12-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,104,1040,REPUESTOS
810,2024-12-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,52,520,REPUESTOS
811,2024-12-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,84,420,REPUESTOS
812,2025-01-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030,REPUESTOS
813,2025-01-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,106,106,REPUESTOS
814,2025-01-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,237,2370,REPUESTOS
815,2025-01-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,81,810,REPUESTOS
816,2025-01-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,39,390,REPUESTOS
817,2025-01-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,89,445,REPUESTOS
818,2025-01-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030,REPUESTOS
819,2025-01-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,106,106,REPUESTOS
820,2025-01-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,237,2370,REPUESTOS
821,2025-01-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,81,810,REPUESTOS
822,2025-01-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,39,390,REPUESTOS
823,2025-01-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,89,445,REPUESTOS
824,2025-01-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,2,15500,31000,AUTOS
825,2025-01-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,3,20000,60000,AUTOS
826,2025-01-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,2,17500,35000,AUTOS
827,2025-01-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,5,13000,65000,AUTOS
828,2025-01-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,18000,72000,AUTOS
829,2025-01-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,4,17000,68000,AUTOS
830,2025-01-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030,REPUESTOS
831,2025-01-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,106,106,REPUESTOS
832,2025-01-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,237,2370,REPUESTOS
833,2025-01-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,81,810,REPUESTOS
834,2025-01-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,39,390,REPUESTOS
835,2025-01-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,89,445,REPUESTOS
836,2025-01-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,2,15500,31000,AUTOS
837,2025-01-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,20000,60000,AUTOS
838,2025-01-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,3,17500,52500,AUTOS
839,2025-01-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030,REPUESTOS
840,2025-01-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,106,106,REPUESTOS
841,2025-01-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,7,237,1659,REPUESTOS
842,2025-01-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,81,810,REPUESTOS
843,2025-01-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,39,390,REPUESTOS
844,2025-01-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,89,445,REPUESTOS
845,2025-02-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,80,800,REPUESTOS
846,2025-02-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,103,103,REPUESTOS
847,2025-02-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,223,2230,REPUESTOS
848,2025-02-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,85,850,REPUESTOS
849,2025-02-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,65,650,REPUESTOS
850,2025-02-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,85,425,REPUESTOS
851,2025-02-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,80,800,REPUESTOS
852,2025-02-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,103,103,REPUESTOS
853,2025-02-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,223,2230,REPUESTOS
854,2025-02-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,85,850,REPUESTOS
855,2025-02-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,65,650,REPUESTOS
856,2025-02-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,85,425,REPUESTOS
857,2025-02-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,3,18000,54000,AUTOS
858,2025-02-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,18000,36000,AUTOS
859,2025-02-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,2,18500,37000,AUTOS
860,2025-02-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,15000,30000,AUTOS
861,2025-02-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,13000,52000,AUTOS
862,2025-02-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,18000,90000,AUTOS
863,2025-02-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,2,16500,33000,AUTOS
864,2025-02-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,80,800,REPUESTOS
865,2025-02-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,103,103,REPUESTOS
866,2025-02-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,223,2230,REPUESTOS
867,2025-02-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,85,850,REPUESTOS
868,2025-02-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,65,650,REPUESTOS
869,2025-02-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,85,425,REPUESTOS
870,2025-02-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,18000,54000,AUTOS
871,2025-02-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,18000,36000,AUTOS
872,2025-02-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,2,18500,37000,AUTOS
873,2025-02-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,15000,15000,AUTOS
874,2025-02-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,80,800,REPUESTOS
875,2025-02-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,103,103,REPUESTOS
876,2025-02-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,223,2230,REPUESTOS
877,2025-02-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,85,850,REPUESTOS
878,2025-02-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,65,650,REPUESTOS
879,2025-02-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,85,425,REPUESTOS
880,2025-03-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030,REPUESTOS
881,2025-03-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,110,110,REPUESTOS
882,2025-03-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,197,1970,REPUESTOS
883,2025-03-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,81,810,REPUESTOS
884,2025-03-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,51,510,REPUESTOS
885,2025-03-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,85,425,REPUESTOS
886,2025-03-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030,REPUESTOS
887,2025-03-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,110,110,REPUESTOS
888,2025-03-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,197,1970,REPUESTOS
889,2025-03-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,81,810,REPUESTOS
890,2025-03-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,51,510,REPUESTOS
891,2025-03-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,85,425,REPUESTOS
892,2025-03-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,1,18000,18000,AUTOS
893,2025-03-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,4,18500,74000,AUTOS
894,2025-03-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,3,12000,36000,AUTOS
895,2025-03-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,19000,76000,AUTOS
896,2025-03-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,18500,55500,AUTOS
897,2025-03-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,4,16000,64000,AUTOS
898,2025-03-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030,REPUESTOS
899,2025-03-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,110,110,REPUESTOS
900,2025-03-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,197,1970,REPUESTOS
901,2025-03-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,81,810,REPUESTOS
902,2025-03-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,51,510,REPUESTOS
903,2025-03-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,85,425,REPUESTOS
904,2025-03-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,18000,54000,AUTOS
905,2025-03-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,5,18500,92500,AUTOS
906,2025-03-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,3,12000,36000,AUTOS
907,2025-03-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030,REPUESTOS
908,2025-03-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,110,110,REPUESTOS
909,2025-03-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,197,1970,REPUESTOS
910,2025-03-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,81,810,REPUESTOS
911,2025-03-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,51,510,REPUESTOS
912,2025-03-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,85,425,REPUESTOS
913,2025-04-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,99,990,REPUESTOS
914,2025-04-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,121,121,REPUESTOS
915,2025-04-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,220,2200,REPUESTOS
916,2025-04-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,104,1040,REPUESTOS
917,2025-04-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,57,570,REPUESTOS
918,2025-04-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,95,475,REPUESTOS
919,2025-04-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,99,990,REPUESTOS
920,2025-04-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,121,121,REPUESTOS
921,2025-04-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,220,2200,REPUESTOS
922,2025-04-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,104,1040,REPUESTOS
923,2025-04-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,57,570,REPUESTOS
924,2025-04-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,95,475,REPUESTOS
925,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,2,16000,32000,AUTOS
926,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,5,14000,70000,AUTOS
927,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,2,17500,35000,AUTOS
928,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,15500,31000,AUTOS
929,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,1,19000,19000,AUTOS
930,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,2,15500,31000,AUTOS
931,2025-04-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,20500,102500,AUTOS
932,2025-04-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,7,99,693,REPUESTOS
933,2025-04-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,121,121,REPUESTOS
934,2025-04-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,220,2200,REPUESTOS
935,2025-04-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,104,1040,REPUESTOS
936,2025-04-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,57,570,REPUESTOS
937,2025-04-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,95,475,REPUESTOS
938,2025-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,16000,48000,AUTOS
939,2025-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,14000,42000,AUTOS
940,2025-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,2,17500,35000,AUTOS
941,2025-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,3,15500,46500,AUTOS
942,2025-04-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,99,990,REPUESTOS
943,2025-04-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,121,121,REPUESTOS
944,2025-04-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,220,2200,REPUESTOS
945,2025-04-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,104,1040,REPUESTOS
946,2025-04-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,57,570,REPUESTOS
947,2025-04-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,95,475,REPUESTOS
948,2025-05-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,85,850,REPUESTOS
949,2025-05-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,109,109,REPUESTOS
950,2025-05-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,227,2270,REPUESTOS
951,2025-05-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,97,970,REPUESTOS
952,2025-05-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,55,550,REPUESTOS
953,2025-05-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,83,415,REPUESTOS
954,2025-05-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,85,850,REPUESTOS
955,2025-05-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,109,109,REPUESTOS
956,2025-05-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,227,2270,REPUESTOS
957,2025-05-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,97,970,REPUESTOS
958,2025-05-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,55,550,REPUESTOS
959,2025-05-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,83,415,REPUESTOS
960,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,3,15500,46500,AUTOS
961,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,13500,27000,AUTOS
962,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,19000,57000,AUTOS
963,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,15500,77500,AUTOS
964,2025-05-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,20500,102500,AUTOS
965,2025-05-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,85,850,REPUESTOS
966,2025-05-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,109,109,REPUESTOS
967,2025-05-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,8,227,1816,REPUESTOS
968,2025-05-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,97,970,REPUESTOS
969,2025-05-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,55,550,REPUESTOS
970,2025-05-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,83,415,REPUESTOS
971,2025-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,16000,16000,AUTOS
972,2025-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,14000,42000,AUTOS
973,2025-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,3,15500,46500,AUTOS
974,2025-05-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,85,850,REPUESTOS
975,2025-05-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,109,109,REPUESTOS
976,2025-05-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,227,2270,REPUESTOS
977,2025-05-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,97,970,REPUESTOS
978,2025-05-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,55,550,REPUESTOS
979,2025-05-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,83,415,REPUESTOS
980,2025-06-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960,REPUESTOS
981,2025-06-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,100,100,REPUESTOS
982,2025-06-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,226,2260,REPUESTOS
983,2025-06-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,101,1010,REPUESTOS
984,2025-06-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,56,560,REPUESTOS
