id_venta,Fecha,Cliente,Almacen,Producto,Cantidad_Vendida,Precio_Venta,Monto_Venta,Vendedor
3019,2025-03-09,Cliente 24,SURCO,AMORTIGUADORES POSTERIORES,1,87.89,87.89,Vendedor 1
3020,2025-03-09,Cliente 9,SURCO,"LLANTAS 18""",2,59.52,119.03,Vendedor 2
3021,2025-03-09,Cliente 8,LA MOLINA,BATERÍA DE 18 PLACAS,1,101.82,101.82,Vendedor 1
3022,2025-03-10,Cliente 21,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,130.35,260.69,Vendedor 2
3023,2025-03-10,Cliente 13,LA MOLINA,AMORTIGUADORES DELANTEROS,3,243.44,730.31,Vendedor 10
3024,2025-03-10,Cliente 44,LA MOLINA,AMORTIGUADORES POSTERIORES,1,87.89,87.89,Vendedor 6
3025,2025-03-10,Cliente 34,SURCO,"LLANTAS 18""",2,59.52,119.03,Vendedor 1
3026,2025-03-10,Cliente 27,LA MOLINA,BATERÍA DE 18 PLACAS,1,101.82,101.82,Vendedor 1
3027,2025-03-11,Cliente 47,LA MOLINA,AMORTIGUADORES DELANTEROS,1,243.44,243.44,Vendedor 5
3028,2025-03-11,Cliente 29,SURCO,AMORTIGUADORES POSTERIORES,1,87.89,87.89,Vendedor 1
3029,2025-03-11,Cliente 45,SURCO,"LLANTAS 18""",1,59.52,59.52,Vendedor 9
3030,2025-03-11,Cliente 12,LA MOLINA,BATERÍA DE 18 PLACAS,1,101.82,101.82,Vendedor 1
3031,2025-03-12,Cliente 18,LA MOLINA,AUTO HONDA ODISSEY 2013,1,28602.33,28602.33,Vendedor 9
3032,2025-03-12,Cliente 8,SURCO,AUTO HONDA PILOT 2013,1,28731.86,28731.86,Vendedor 6
3033,2025-03-12,Cliente 37,SURCO,AUTO HONDA FIT 2016,1,26877.49,26877.49,Vendedor 2
3034,2025-03-12,Cliente 6,SURCO,AUTO HONDA CITY 2016,1,25588.53,25588.53,Vendedor 2
3035,2025-03-12,Cliente 12,LA MOLINA,AMORTIGUADORES DELANTEROS,2,243.44,486.87,Vendedor 6
3036,2025-03-12,Cliente 50,SURCO,AMORTIGUADORES POSTERIORES,5,87.89,439.47,Vendedor 3
3037,2025-03-12,Cliente 41,SURCO,BATERÍA DE 18 PLACAS,1,101.82,101.82,Vendedor 6
3038,2025-03-13,Cliente 6,SURCO,AUTO HONDA PILOT 2013,1,28731.86,28731.86,Vendedor 4
3039,2025-03-13,Cliente 44,SURCO,AUTO HONDA FIT 2016,1,26877.49,26877.49,Vendedor 4
3040,2025-03-13,Cliente 46,LA MOLINA,AMORTIGUADORES POSTERIORES,1,87.89,87.89,Vendedor 5
3041,2025-03-14,Cliente 9,SURCO,AUTO HONDA FIT 2016,1,26877.49,26877.49,Vendedor 10
3042,2025-03-14,Cliente 18,SURCO,AMORTIGUADORES POSTERIORES,1,87.89,87.89,Vendedor 4
3043,2025-03-15,Cliente 32,LA MOLINA,AMORTIGUADORES POSTERIORES,2,87.89,175.79,Vendedor 6
3044,2025-03-17,Cliente 10,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,130.35,651.73,Vendedor 9
3045,2025-03-17,Cliente 45,SURCO,FILTRO DE COMBUSTIBLE,1,139.87,139.87,Vendedor 7
3046,2025-03-17,Cliente 14,LA MOLINA,AMORTIGUADORES DELANTEROS,3,243.44,730.31,Vendedor 6
3047,2025-03-17,Cliente 6,LA MOLINA,AMORTIGUADORES POSTERIORES,6,87.89,527.36,Vendedor 9
3048,2025-03-17,Cliente 14,LA MOLINA,"LLANTAS 18""",2,59.52,119.03,Vendedor 8
3049,2025-03-17,Cliente 8,SURCO,BATERÍA DE 18 PLACAS,2,101.82,203.63,Vendedor 9
3050,2025-03-18,Cliente 31,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,130.35,782.08,Vendedor 3
3051,2025-03-18,Cliente 38,LA MOLINA,FILTRO DE COMBUSTIBLE,1,139.87,139.87,Vendedor 6
3052,2025-03-18,Cliente 43,LA MOLINA,AMORTIGUADORES DELANTEROS,3,243.44,730.31,Vendedor 10
3053,2025-03-18,Cliente 45,LA MOLINA,AMORTIGUADORES POSTERIORES,1,87.89,87.89,Vendedor 2
3054,2025-03-18,Cliente 1,LA MOLINA,"LLANTAS 18""",6,59.52,357.1,Vendedor 3
3055,2025-03-18,Cliente 22,LA MOLINA,BATERÍA DE 18 PLACAS,2,101.82,203.63,Vendedor 6
3056,2025-03-19,Cliente 12,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,130.35,521.39,Vendedor 6
3057,2025-03-19,Cliente 30,SURCO,AMORTIGUADORES DELANTEROS,3,243.44,730.31,Vendedor 9
3058,2025-03-19,Cliente 29,SURCO,AMORTIGUADORES POSTERIORES,2,87.89,175.79,Vendedor 10
3059,2025-03-19,Cliente 47,LA MOLINA,"LLANTAS 18""",2,59.52,119.03,Vendedor 7
3060,2025-03-19,Cliente 17,SURCO,BATERÍA DE 18 PLACAS,2,101.82,203.63,Vendedor 6
3061,2025-03-20,Cliente 31,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,130.35,651.73,Vendedor 7
3062,2025-03-20,Cliente 15,SURCO,AMORTIGUADORES DELANTEROS,3,243.44,730.31,Vendedor 9
3063,2025-03-20,Cliente 28,LA MOLINA,AMORTIGUADORES POSTERIORES,1,87.89,87.89,Vendedor 5
3064,2025-03-20,Cliente 38,SURCO,"LLANTAS 18""",5,59.52,297.58,Vendedor 1
3065,2025-03-20,Cliente 20,SURCO,BATERÍA DE 18 PLACAS,1,101.82,101.82,Vendedor 10
3066,2025-03-21,Cliente 37,SURCO,AMORTIGUADORES DELANTEROS,4,243.44,973.74,Vendedor 3
3067,2025-03-21,Cliente 4,SURCO,AMORTIGUADORES POSTERIORES,2,87.89,175.79,Vendedor 2
3068,2025-03-21,Cliente 23,SURCO,"LLANTAS 18""",3,59.52,178.55,Vendedor 8
3069,2025-03-21,Cliente 30,LA MOLINA,BATERÍA DE 18 PLACAS,2,101.82,203.63,Vendedor 1
3070,2025-03-22,Cliente 12,LA MOLINA,AMORTIGUADORES DELANTEROS,2,243.44,486.87,Vendedor 5
3071,2025-03-22,Cliente 12,SURCO,AMORTIGUADORES POSTERIORES,5,87.89,439.47,Vendedor 4
3072,2025-03-22,Cliente 28,SURCO,"LLANTAS 18""",2,59.52,119.03,Vendedor 2
3073,2025-03-22,Cliente 44,LA MOLINA,BATERÍA DE 18 PLACAS,1,101.82,101.82,Vendedor 9
3074,2025-03-23,Cliente 11,LA MOLINA,AMORTIGUADORES DELANTEROS,1,243.44,243.44,Vendedor 6
3075,2025-03-23,Cliente 36,SURCO,AMORTIGUADORES POSTERIORES,1,87.89,87.89,Vendedor 7
3076,2025-03-24,Cliente 46,LA MOLINA,AMORTIGUADORES DELANTEROS,1,243.44,243.44,Vendedor 4
3077,2025-04-01,Cliente 20,LA MOLINA,AUTO HONDA ACCORD 2014,1,29272.24,29272.24,Vendedor 7
3078,2025-04-01,Cliente 3,LA MOLINA,AUTO HONDA CIVIC 2014,1,23219.24,23219.24,Vendedor 5
3079,2025-04-01,Cliente 12,LA MOLINA,AUTO HONDA ODISSEY 2013,1,31442.78,31442.78,Vendedor 3
3080,2025-04-01,Cliente 44,LA MOLINA,AUTO HONDA CRV 2014,1,27380.36,27380.36,Vendedor 9
3081,2025-04-01,Cliente 30,SURCO,AUTO HONDA PILOT 2013,1,28731.86,28731.86,Vendedor 2
3082,2025-04-01,Cliente 44,SURCO,AUTO HONDA FIT 2016,1,23574.09,23574.09,Vendedor 2
3083,2025-04-01,Cliente 1,SURCO,AUTO HONDA CITY 2016,1,32987.27,32987.27,Vendedor 3
3084,2025-04-02,Cliente 32,SURCO,AUTO HONDA ACCORD 2014,1,29272.24,29272.24,Vendedor 7
3085,2025-04-02,Cliente 50,LA MOLINA,AUTO HONDA CIVIC 2014,1,23219.24,23219.24,Vendedor 1
3086,2025-04-02,Cliente 28,SURCO,AUTO HONDA ODISSEY 2013,1,31442.78,31442.78,Vendedor 5
3087,2025-04-02,Cliente 39,SURCO,AUTO HONDA CRV 2014,1,27380.36,27380.36,Vendedor 8
3088,2025-04-02,Cliente 50,SURCO,AUTO HONDA FIT 2016,1,23574.09,23574.09,Vendedor 8
3089,2025-04-03,Cliente 35,LA MOLINA,AUTO HONDA ACCORD 2014,1,29272.24,29272.24,Vendedor 7
3090,2025-04-03,Cliente 10,SURCO,AUTO HONDA CIVIC 2014,1,23219.24,23219.24,Vendedor 1
3091,2025-04-03,Cliente 46,LA MOLINA,AUTO HONDA CRV 2014,1,27380.36,27380.36,Vendedor 10
3092,2025-04-03,Cliente 33,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,120.59,241.19,Vendedor 10
3093,2025-04-03,Cliente 28,LA MOLINA,FILTRO DE COMBUSTIBLE,1,147.31,147.31,Vendedor 1
3094,2025-04-03,Cliente 3,LA MOLINA,AMORTIGUADORES DELANTEROS,4,256.25,1025.02,Vendedor 2
3095,2025-04-03,Cliente 24,LA MOLINA,AMORTIGUADORES POSTERIORES,2,140.38,280.76,Vendedor 1
3096,2025-04-03,Cliente 17,LA MOLINA,"LLANTAS 18""",3,72.17,216.52,Vendedor 7
3097,2025-04-03,Cliente 44,LA MOLINA,BATERÍA DE 18 PLACAS,1,100.65,100.65,Vendedor 5
3098,2025-04-04,Cliente 35,SURCO,AUTO HONDA ACCORD 2014,1,29272.24,29272.24,Vendedor 5
3099,2025-04-04,Cliente 19,SURCO,AUTO HONDA CIVIC 2014,1,23219.24,23219.24,Vendedor 6
3100,2025-04-04,Cliente 2,SURCO,AUTO HONDA CRV 2014,1,27380.36,27380.36,Vendedor 8
3101,2025-04-04,Cliente 41,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,120.59,241.19,Vendedor 1
3102,2025-04-04,Cliente 23,SURCO,FILTRO DE COMBUSTIBLE,1,147.31,147.31,Vendedor 1
3103,2025-04-04,Cliente 12,SURCO,AMORTIGUADORES DELANTEROS,4,256.25,1025.02,Vendedor 2
3104,2025-04-04,Cliente 9,SURCO,AMORTIGUADORES POSTERIORES,3,140.38,421.14,Vendedor 3
3105,2025-04-04,Cliente 28,LA MOLINA,"LLANTAS 18""",3,72.17,216.52,Vendedor 5
3106,2025-04-04,Cliente 30,LA MOLINA,BATERÍA DE 18 PLACAS,1,100.65,100.65,Vendedor 10
3107,2025-04-05,Cliente 47,SURCO,AUTO HONDA CIVIC 2014,1,23219.24,23219.24,Vendedor 9
3108,2025-04-05,Cliente 3,SURCO,AUTO HONDA CRV 2014,1,27380.36,27380.36,Vendedor 2
3109,2025-04-05,Cliente 3,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,120.59,241.19,Vendedor 3
3110,2025-04-05,Cliente 33,LA MOLINA,AMORTIGUADORES DELANTEROS,1,256.25,256.25,Vendedor 2
3111,2025-04-05,Cliente 28,LA MOLINA,AMORTIGUADORES POSTERIORES,2,140.38,280.76,Vendedor 7
3112,2025-04-05,Cliente 48,SURCO,"LLANTAS 18""",1,72.17,72.17,Vendedor 5
3113,2025-04-05,Cliente 28,SURCO,BATERÍA DE 18 PLACAS,1,100.65,100.65,Vendedor 2
3114,2025-04-06,Cliente 37,LA MOLINA,AUTO HONDA CIVIC 2014,1,23219.24,23219.24,Vendedor 5
3115,2025-04-06,Cliente 45,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,120.59,241.19,Vendedor 1
3116,2025-04-06,Cliente 14,LA MOLINA,AMORTIGUADORES DELANTEROS,3,256.25,768.76,Vendedor 7
3117,2025-04-06,Cliente 18,SURCO,AMORTIGUADORES POSTERIORES,2,140.38,280.76,Vendedor 9
3118,2025-04-06,Cliente 39,SURCO,"LLANTAS 18""",3,72.17,216.52,Vendedor 7
3119,2025-04-06,Cliente 44,SURCO,BATERÍA DE 18 PLACAS,1,100.65,100.65,Vendedor 5
3120,2025-04-07,Cliente 1,LA MOLINA,AUTO HONDA CIVIC 2014,1,23219.24,23219.24,Vendedor 7
3121,2025-04-07,Cliente 27,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,120.59,120.59,Vendedor 3
3122,2025-04-07,Cliente 30,LA MOLINA,AMORTIGUADORES DELANTEROS,2,256.25,512.51,Vendedor 10
3123,2025-04-07,Cliente 7,LA MOLINA,AMORTIGUADORES POSTERIORES,3,140.38,421.14,Vendedor 4
3124,2025-04-07,Cliente 46,SURCO,"LLANTAS 18""",1,72.17,72.17,Vendedor 6
3125,2025-04-07,Cliente 40,SURCO,BATERÍA DE 18 PLACAS,1,100.65,100.65,Vendedor 5
3126,2025-04-08,Cliente 41,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,120.59,241.19,Vendedor 10
3127,2025-04-08,Cliente 31,SURCO,AMORTIGUADORES DELANTEROS,3,256.25,768.76,Vendedor 9
3128,2025-04-08,Cliente 22,LA MOLINA,AMORTIGUADORES POSTERIORES,1,140.38,140.38,Vendedor 6
3129,2025-04-08,Cliente 10,LA MOLINA,"LLANTAS 18""",2,72.17,144.35,Vendedor 8
3130,2025-04-08,Cliente 35,SURCO,BATERÍA DE 18 PLACAS,2,100.65,201.29,Vendedor 3
3131,2025-04-09,Cliente 17,LA MOLINA,AUTO HONDA ODISSEY 2013,1,31442.78,31442.78,Vendedor 7
3132,2025-04-09,Cliente 43,SURCO,AUTO HONDA CITY 2016,1,32987.27,32987.27,Vendedor 10
3133,2025-04-09,Cliente 36,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,120.59,120.59,Vendedor 6
3134,2025-04-09,Cliente 48,SURCO,AMORTIGUADORES DELANTEROS,1,256.25,256.25,Vendedor 9
3135,2025-04-09,Cliente 19,LA MOLINA,AMORTIGUADORES POSTERIORES,2,140.38,280.76,Vendedor 6
3136,2025-04-09,Cliente 2,LA MOLINA,"LLANTAS 18""",2,72.17,144.35,Vendedor 3
3137,2025-04-09,Cliente 37,LA MOLINA,BATERÍA DE 18 PLACAS,1,100.65,100.65,Vendedor 7
3138,2025-04-10,Cliente 49,SURCO,AUTO HONDA CITY 2016,1,32987.27,32987.27,Vendedor 1
3139,2025-04-10,Cliente 16,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,120.59,241.19,Vendedor 7
3140,2025-04-10,Cliente 39,SURCO,AMORTIGUADORES DELANTEROS,2,256.25,512.51,Vendedor 2
3141,2025-04-10,Cliente 14,SURCO,AMORTIGUADORES POSTERIORES,1,140.38,140.38,Vendedor 4
3142,2025-04-10,Cliente 12,SURCO,"LLANTAS 18""",1,72.17,72.17,Vendedor 3
3143,2025-04-10,Cliente 23,LA MOLINA,BATERÍA DE 18 PLACAS,2,100.65,201.29,Vendedor 4
3144,2025-04-11,Cliente 39,SURCO,AUTO HONDA CITY 2016,1,32987.27,32987.27,Vendedor 5
3145,2025-04-11,Cliente 41,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,120.59,120.59,Vendedor 2
3146,2025-04-11,Cliente 15,SURCO,AMORTIGUADORES POSTERIORES,3,140.38,421.14,Vendedor 7
3147,2025-04-11,Cliente 19,SURCO,"LLANTAS 18""",2,72.17,144.35,Vendedor 8
3148,2025-04-12,Cliente 19,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,120.59,120.59,Vendedor 1
3149,2025-04-12,Cliente 42,SURCO,AMORTIGUADORES POSTERIORES,1,140.38,140.38,Vendedor 3
3150,2025-04-12,Cliente 25,SURCO,"LLANTAS 18""",2,72.17,144.35,Vendedor 10
3151,2025-04-13,Cliente 13,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,120.59,241.19,Vendedor 1
3152,2025-04-14,Cliente 21,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,120.59,241.19,Vendedor 10
3153,2025-04-17,Cliente 21,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,120.59,361.78,Vendedor 3
3154,2025-04-17,Cliente 5,LA MOLINA,FILTRO DE COMBUSTIBLE,1,147.31,147.31,Vendedor 1
3155,2025-04-17,Cliente 30,LA MOLINA,AMORTIGUADORES DELANTEROS,2,256.25,512.51,Vendedor 4
3156,2025-04-17,Cliente 12,SURCO,AMORTIGUADORES POSTERIORES,4,140.38,561.52,Vendedor 8
3157,2025-04-17,Cliente 11,LA MOLINA,"LLANTAS 18""",1,72.17,72.17,Vendedor 4
3158,2025-04-17,Cliente 1,SURCO,BATERÍA DE 18 PLACAS,2,100.65,201.29,Vendedor 1
3159,2025-04-18,Cliente 34,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,120.59,361.78,Vendedor 8
3160,2025-04-18,Cliente 5,SURCO,FILTRO DE COMBUSTIBLE,1,147.31,147.31,Vendedor 7
3161,2025-04-18,Cliente 46,SURCO,AMORTIGUADORES DELANTEROS,3,256.25,768.76,Vendedor 10
3162,2025-04-18,Cliente 31,LA MOLINA,AMORTIGUADORES POSTERIORES,1,140.38,140.38,Vendedor 1
3163,2025-04-18,Cliente 47,LA MOLINA,"LLANTAS 18""",3,72.17,216.52,Vendedor 1
3164,2025-04-18,Cliente 46,LA MOLINA,BATERÍA DE 18 PLACAS,2,100.65,201.29,Vendedor 9
3165,2025-04-19,Cliente 28,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,120.59,361.78,Vendedor 2
3166,2025-04-19,Cliente 17,SURCO,AMORTIGUADORES DELANTEROS,2,256.25,512.51,Vendedor 10
3167,2025-04-19,Cliente 24,SURCO,AMORTIGUADORES POSTERIORES,1,140.38,140.38,Vendedor 7
3168,2025-04-19,Cliente 16,SURCO,"LLANTAS 18""",3,72.17,216.52,Vendedor 8
3169,2025-04-19,Cliente 7,LA MOLINA,BATERÍA DE 18 PLACAS,1,100.65,100.65,Vendedor 6
3170,2025-04-20,Cliente 30,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,120.59,361.78,Vendedor 8
3171,2025-04-20,Cliente 22,LA MOLINA,AMORTIGUADORES DELANTEROS,4,256.25,1025.02,Vendedor 5
3172,2025-04-20,Cliente 29,LA MOLINA,AMORTIGUADORES POSTERIORES,4,140.38,561.52,Vendedor 5
3173,2025-04-20,Cliente 39,LA MOLINA,"LLANTAS 18""",5,72.17,360.87,Vendedor 1
3174,2025-04-20,Cliente 34,SURCO,BATERÍA DE 18 PLACAS,1,100.65,100.65,Vendedor 5
3175,2025-04-21,Cliente 24,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,120.59,120.59,Vendedor 10
3176,2025-04-21,Cliente 20,LA MOLINA,AMORTIGUADORES DELANTEROS,4,256.25,1025.02,Vendedor 3
3177,2025-04-21,Cliente 31,LA MOLINA,AMORTIGUADORES POSTERIORES,5,140.38,701.9,Vendedor 8
3178,2025-04-21,Cliente 48,SURCO,"LLANTAS 18""",3,72.17,216.52,Vendedor 3
3179,2025-04-21,Cliente 25,LA MOLINA,BATERÍA DE 18 PLACAS,1,100.65,100.65,Vendedor 5
3180,2025-04-22,Cliente 2,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,120.59,361.78,Vendedor 4
3181,2025-04-22,Cliente 38,SURCO,AMORTIGUADORES DELANTEROS,5,256.25,1281.27,Vendedor 1
3182,2025-04-22,Cliente 47,SURCO,AMORTIGUADORES POSTERIORES,3,140.38,421.14,Vendedor 9
3183,2025-04-22,Cliente 31,LA MOLINA,"LLANTAS 18""",1,72.17,72.17,Vendedor 10
3184,2025-04-22,Cliente 42,LA MOLINA,BATERÍA DE 18 PLACAS,1,100.65,100.65,Vendedor 3
3185,2025-04-23,Cliente 25,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,120.59,361.78,Vendedor 8
3186,2025-04-23,Cliente 12,SURCO,AMORTIGUADORES POSTERIORES,2,140.38,280.76,Vendedor 8
3187,2025-04-23,Cliente 43,SURCO,"LLANTAS 18""",4,72.17,288.7,Vendedor 2
3188,2025-04-23,Cliente 20,SURCO,BATERÍA DE 18 PLACAS,2,100.65,201.29,Vendedor 4
3189,2025-04-24,Cliente 18,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,120.59,120.59,Vendedor 10
3190,2025-05-01,Cliente 14,SURCO,AUTO HONDA CIVIC 2014,1,23190.83,23190.83,Vendedor 4
3191,2025-05-01,Cliente 38,SURCO,AUTO HONDA ODISSEY 2013,1,28009.79,28009.79,Vendedor 10
3192,2025-05-01,Cliente 30,LA MOLINA,AUTO HONDA CRV 2014,1,18083.79,18083.79,Vendedor 2
3193,2025-05-01,Cliente 21,SURCO,AUTO HONDA PILOT 2013,1,23810.5,23810.5,Vendedor 2
3194,2025-05-01,Cliente 31,SURCO,AUTO HONDA FIT 2016,1,25603.08,25603.08,Vendedor 2
3195,2025-05-01,Cliente 6,SURCO,AUTO HONDA CITY 2016,1,32987.27,32987.27,Vendedor 8
3196,2025-05-02,Cliente 20,LA MOLINA,AUTO HONDA CIVIC 2014,1,23190.83,23190.83,Vendedor 10
3197,2025-05-02,Cliente 38,SURCO,AUTO HONDA ODISSEY 2013,1,28009.79,28009.79,Vendedor 7
3198,2025-05-02,Cliente 47,SURCO,AUTO HONDA CRV 2014,1,18083.79,18083.79,Vendedor 8
3199,2025-05-02,Cliente 38,SURCO,AUTO HONDA PILOT 2013,1,23810.5,23810.5,Vendedor 10
3200,2025-05-02,Cliente 1,SURCO,AUTO HONDA FIT 2016,1,25603.08,25603.08,Vendedor 5
3201,2025-05-03,Cliente 22,SURCO,AUTO HONDA ODISSEY 2013,1,28009.79,28009.79,Vendedor 9
3202,2025-05-03,Cliente 33,SURCO,AUTO HONDA PILOT 2013,1,23810.5,23810.5,Vendedor 5
3203,2025-05-03,Cliente 17,SURCO,AUTO HONDA FIT 2016,1,25603.08,25603.08,Vendedor 9
3204,2025-05-03,Cliente 18,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,91.88,183.76,Vendedor 9
3205,2025-05-03,Cliente 41,LA MOLINA,FILTRO DE COMBUSTIBLE,1,102.29,102.29,Vendedor 8
3206,2025-05-03,Cliente 32,SURCO,AMORTIGUADORES DELANTEROS,1,299.86,299.86,Vendedor 1
3207,2025-05-03,Cliente 32,LA MOLINA,AMORTIGUADORES POSTERIORES,2,98.95,197.89,Vendedor 3
3208,2025-05-03,Cliente 49,SURCO,"LLANTAS 18""",1,67.86,67.86,Vendedor 7
3209,2025-05-03,Cliente 7,LA MOLINA,BATERÍA DE 18 PLACAS,1,90.84,90.84,Vendedor 8
3210,2025-05-04,Cliente 41,LA MOLINA,AUTO HONDA ODISSEY 2013,1,28009.79,28009.79,Vendedor 9
3211,2025-05-04,Cliente 50,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,91.88,183.76,Vendedor 2
3212,2025-05-04,Cliente 14,SURCO,FILTRO DE COMBUSTIBLE,1,102.29,102.29,Vendedor 5
3213,2025-05-04,Cliente 50,LA MOLINA,AMORTIGUADORES DELANTEROS,2,299.86,599.72,Vendedor 9
3214,2025-05-04,Cliente 44,SURCO,AMORTIGUADORES POSTERIORES,2,98.95,197.89,Vendedor 5
3215,2025-05-04,Cliente 21,SURCO,"LLANTAS 18""",2,67.86,135.72,Vendedor 3
3216,2025-05-04,Cliente 50,SURCO,BATERÍA DE 18 PLACAS,1,90.84,90.84,Vendedor 7
3217,2025-05-05,Cliente 11,SURCO,AUTO HONDA ODISSEY 2013,1,28009.79,28009.79,Vendedor 10
3218,2025-05-05,Cliente 34,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,91.88,183.76,Vendedor 8
3219,2025-05-05,Cliente 15,LA MOLINA,AMORTIGUADORES DELANTEROS,2,299.86,599.72,Vendedor 5
3220,2025-05-05,Cliente 24,LA MOLINA,AMORTIGUADORES POSTERIORES,2,98.95,197.89,Vendedor 3
3221,2025-05-05,Cliente 47,LA MOLINA,"LLANTAS 18""",3,67.86,203.58,Vendedor 6
3222,2025-05-05,Cliente 29,LA MOLINA,BATERÍA DE 18 PLACAS,1,90.84,90.84,Vendedor 5
3223,2025-05-06,Cliente 37,LA MOLINA,AUTO HONDA ODISSEY 2013,1,28009.79,28009.79,Vendedor 7
3224,2025-05-06,Cliente 49,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,91.88,367.52,Vendedor 7
3225,2025-05-06,Cliente 23,LA MOLINA,AMORTIGUADORES DELANTEROS,1,299.86,299.86,Vendedor 3
3226,2025-05-06,Cliente 2,LA MOLINA,AMORTIGUADORES POSTERIORES,2,98.95,197.89,Vendedor 4
3227,2025-05-06,Cliente 19,LA MOLINA,"LLANTAS 18""",2,67.86,135.72,Vendedor 6
3228,2025-05-06,Cliente 21,SURCO,BATERÍA DE 18 PLACAS,1,90.84,90.84,Vendedor 7
3229,2025-05-07,Cliente 36,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,91.88,367.52,Vendedor 9
3230,2025-05-07,Cliente 40,SURCO,AMORTIGUADORES DELANTEROS,1,299.86,299.86,Vendedor 9
3231,2025-05-07,Cliente 7,LA MOLINA,AMORTIGUADORES POSTERIORES,2,98.95,197.89,Vendedor 2
3232,2025-05-07,Cliente 21,SURCO,"LLANTAS 18""",2,67.86,135.72,Vendedor 8
3233,2025-05-07,Cliente 50,SURCO,BATERÍA DE 18 PLACAS,2,90.84,181.68,Vendedor 7
3234,2025-05-08,Cliente 18,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,91.88,367.52,Vendedor 10
3235,2025-05-08,Cliente 4,LA MOLINA,AMORTIGUADORES DELANTEROS,3,299.86,899.57,Vendedor 2
3236,2025-05-08,Cliente 18,LA MOLINA,AMORTIGUADORES POSTERIORES,1,98.95,98.95,Vendedor 9
3237,2025-05-08,Cliente 19,LA MOLINA,"LLANTAS 18""",3,67.86,203.58,Vendedor 2
3238,2025-05-08,Cliente 48,SURCO,BATERÍA DE 18 PLACAS,1,90.84,90.84,Vendedor 2
3239,2025-05-09,Cliente 10,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,91.88,183.76,Vendedor 3
3240,2025-05-09,Cliente 37,LA MOLINA,AMORTIGUADORES DELANTEROS,2,299.86,599.72,Vendedor 4
3241,2025-05-09,Cliente 16,LA MOLINA,AMORTIGUADORES POSTERIORES,1,98.95,98.95,Vendedor 6
3242,2025-05-09,Cliente 45,LA MOLINA,"LLANTAS 18""",2,67.86,135.72,Vendedor 1
3243,2025-05-09,Cliente 45,LA MOLINA,BATERÍA DE 18 PLACAS,1,90.84,90.84,Vendedor 6
3244,2025-05-10,Cliente 50,SURCO,AUTO HONDA FIT 2016,1,25603.08,25603.08,Vendedor 8
3245,2025-05-10,Cliente 12,SURCO,AUTO HONDA CITY 2016,1,32987.27,32987.27,Vendedor 6
3246,2025-05-10,Cliente 24,SURCO,AMORTIGUADORES DELANTEROS,1,299.86,299.86,Vendedor 6
3247,2025-05-10,Cliente 17,SURCO,AMORTIGUADORES POSTERIORES,1,98.95,98.95,Vendedor 10
3248,2025-05-10,Cliente 8,SURCO,"LLANTAS 18""",1,67.86,67.86,Vendedor 7
3249,2025-05-10,Cliente 32,LA MOLINA,BATERÍA DE 18 PLACAS,2,90.84,181.68,Vendedor 1
3250,2025-05-11,Cliente 33,SURCO,AUTO HONDA CITY 2016,1,32987.27,32987.27,Vendedor 6
3251,2025-05-11,Cliente 3,SURCO,AMORTIGUADORES DELANTEROS,3,299.86,899.57,Vendedor 9
